,bible_version,bible_book,bible_chapter,bible_verse,verse_part_type,verse_part,hebrew_id
5252,NIV,Genesis,19,Genesis19:3,PHRASE,"for them, and baked",H644
5253,NIV,Genesis,19,Genesis19:3,WORD,unleavened,H4682
5254,NIV,Genesis,19,Genesis19:3,WORD,bread,H4682
5255,NIV,Genesis,19,Genesis19:3,PHRASE,and they ate,H398
5256,NIV,Genesis,19,Genesis19:4,WORD,Before,H2962
5257,NIV,Genesis,19,Genesis19:4,PHRASE,they lay,H7901
5258,NIV,Genesis,19,Genesis19:4,WORD,down,H7901
5259,NIV,Genesis,19,Genesis19:4,PHRASE,the men,H376
5260,NIV,Genesis,19,Genesis19:4,PHRASE,of the city,H5892
5261,NIV,Genesis,19,Genesis19:4,PHRASE,the men,H376
5262,NIV,Genesis,19,Genesis19:4,PHRASE,of Sodom,H5467
5263,NIV,Genesis,19,Genesis19:4,WORD,surrounded,H5437
5264,NIV,Genesis,19,Genesis19:4,PHRASE,the house,H1004
5265,NIV,Genesis,19,Genesis19:4,WORD,both,H4480
5266,NIV,Genesis,19,Genesis19:4,WORD,young,H5288
5267,NIV,Genesis,19,Genesis19:4,PHRASE,and old,H2205
5268,NIV,Genesis,19,Genesis19:4,WORD,all,H3605
5269,NIV,Genesis,19,Genesis19:4,PHRASE,the people,H5971
5270,NIV,Genesis,19,Genesis19:4,PHRASE,from every quarter,H7097
5271,NIV,Genesis,19,Genesis19:5,PHRASE,and they called,H7121
5272,NIV,Genesis,19,Genesis19:5,PHRASE,to Lot,H3876
5273,NIV,Genesis,19,Genesis19:5,PHRASE,and said,H559
5274,NIV,Genesis,19,Genesis19:5,PHRASE,"to him, Where",H346
5275,NIV,Genesis,19,Genesis19:5,PHRASE,are the men,H376
5276,NIV,Genesis,19,Genesis19:5,WORD,who,H834
5277,NIV,Genesis,19,Genesis19:5,WORD,came,H935
5278,NIV,Genesis,19,Genesis19:5,PHRASE,to you tonight,H3915
5279,NIV,Genesis,19,Genesis19:5,WORD,Bring,H3318
5280,NIV,Genesis,19,Genesis19:5,PHRASE,them out to us that we may have,H3045
5281,NIV,Genesis,19,Genesis19:5,WORD,relations,H3045
5282,NIV,Genesis,19,Genesis19:5,PHRASE,with them,
5283,NIV,Genesis,19,Genesis19:6,PHRASE,But Lot,H3876
5284,NIV,Genesis,19,Genesis19:6,WORD,went,H3318
5285,NIV,Genesis,19,Genesis19:6,PHRASE,out to them at the doorway,H6607
5286,NIV,Genesis,19,Genesis19:6,PHRASE,and shut,H5462
5287,NIV,Genesis,19,Genesis19:6,PHRASE,the door,H1817
5288,NIV,Genesis,19,Genesis19:6,WORD,behind,H310
5289,NIV,Genesis,19,Genesis19:6,WORD,him,
5290,NIV,Genesis,19,Genesis19:7,PHRASE,and said,H559
5291,NIV,Genesis,19,Genesis19:7,WORD,Please,H4994
5292,NIV,Genesis,19,Genesis19:7,PHRASE,my brothers,H251
5293,NIV,Genesis,19,Genesis19:7,PHRASE,do not act,H7489
5294,NIV,Genesis,19,Genesis19:7,WORD,wickedly,H7489
5295,NIV,Genesis,19,Genesis19:8,WORD,Now,H4994
5296,NIV,Genesis,19,Genesis19:8,WORD,behold,H2009
5297,NIV,Genesis,19,Genesis19:8,PHRASE,I have two,H8147
5298,NIV,Genesis,19,Genesis19:8,WORD,daughters,H1323
5299,NIV,Genesis,19,Genesis19:8,WORD,who,H834
5300,NIV,Genesis,19,Genesis19:8,PHRASE,have not had,H3045
5301,NIV,Genesis,19,Genesis19:8,WORD,relations,H3045
5302,NIV,Genesis,19,Genesis19:8,PHRASE,with man,H376
5303,NIV,Genesis,19,Genesis19:8,WORD,please,H4994
5304,NIV,Genesis,19,Genesis19:8,PHRASE,let me bring,H3318
5305,NIV,Genesis,19,Genesis19:8,PHRASE,"them out to you, and do",H6213
5306,NIV,Genesis,19,Genesis19:8,PHRASE,to them whatever,H2896
5307,NIV,Genesis,19,Genesis19:8,WORD,,H5869
5308,NIV,Genesis,19,Genesis19:8,PHRASE,you like,H2896
5309,NIV,Genesis,19,Genesis19:8,WORD,,H5869
5310,NIV,Genesis,19,Genesis19:8,WORD,only,H7534
5311,NIV,Genesis,19,Genesis19:8,WORD,do,H6213
5312,NIV,Genesis,19,Genesis19:8,WORD,nothing,H408
5313,NIV,Genesis,19,Genesis19:8,WORD,,H1697
5314,NIV,Genesis,19,Genesis19:8,PHRASE,to these,H411
5315,NIV,Genesis,19,Genesis19:8,WORD,men,H376
5316,NIV,Genesis,19,Genesis19:8,WORD,inasmuch,H3588
5317,NIV,Genesis,19,Genesis19:8,WORD,,H5921
5318,NIV,Genesis,19,Genesis19:8,WORD,,H3651
5319,NIV,Genesis,19,Genesis19:8,PHRASE,as they have come,H935
5320,NIV,Genesis,19,Genesis19:8,PHRASE,under the shelter,H6738
5321,NIV,Genesis,19,Genesis19:8,PHRASE,of my roof,H6982
5322,NIV,Genesis,19,Genesis19:9,PHRASE,But they said,H559
5323,NIV,Genesis,19,Genesis19:9,WORD,Stand,H5066
5324,NIV,Genesis,19,Genesis19:9,WORD,aside,H1973
5325,NIV,Genesis,19,Genesis19:9,PHRASE,"Furthermore, they said",H559
5326,NIV,Genesis,19,Genesis19:9,PHRASE,This one,H259
5327,NIV,Genesis,19,Genesis19:9,WORD,came,H935
5328,NIV,Genesis,19,Genesis19:9,PHRASE,in as an alien,H1481
5329,NIV,Genesis,19,Genesis19:9,PHRASE,and already,H8199
5330,NIV,Genesis,19,Genesis19:9,PHRASE,he is acting,H8199
5331,NIV,Genesis,19,Genesis19:9,PHRASE,like a judge,H8199
5332,NIV,Genesis,19,Genesis19:9,WORD,now,H6258
5333,NIV,Genesis,19,Genesis19:9,PHRASE,we will treat,H7489
5334,NIV,Genesis,19,Genesis19:9,PHRASE,you worse,H7489
5335,NIV,Genesis,19,Genesis19:9,WORD,than,H4480
5336,NIV,Genesis,19,Genesis19:9,PHRASE,them. So they pressed,H6484
5337,NIV,Genesis,19,Genesis19:9,WORD,hard,H3966
5338,NIV,Genesis,19,Genesis19:9,PHRASE,against Lot,H3876
5339,NIV,Genesis,19,Genesis19:9,PHRASE,and came,H5066
5340,NIV,Genesis,19,Genesis19:9,WORD,near,H5066
5341,NIV,Genesis,19,Genesis19:9,PHRASE,to break,H7665
5342,NIV,Genesis,19,Genesis19:9,PHRASE,the door,H1817
5343,NIV,Genesis,19,Genesis19:10,PHRASE,But the men,H376
5344,NIV,Genesis,19,Genesis19:10,WORD,reached,H7971
5345,NIV,Genesis,19,Genesis19:10,PHRASE,out their hands,H3027
5346,NIV,Genesis,19,Genesis19:10,PHRASE,and brought,H935
5347,NIV,Genesis,19,Genesis19:10,WORD,Lot,H3876
5348,NIV,Genesis,19,Genesis19:10,PHRASE,into the house,H1004
5349,NIV,Genesis,19,Genesis19:10,PHRASE,"with them, and shut",H5462
5350,NIV,Genesis,19,Genesis19:10,PHRASE,the door,H1817
5351,NIV,Genesis,19,Genesis19:11,PHRASE,They struck,H5221
5352,NIV,Genesis,19,Genesis19:11,PHRASE,the men,H376
5353,NIV,Genesis,19,Genesis19:11,WORD,who,H834
5354,NIV,Genesis,19,Genesis19:11,PHRASE,were at the doorway,H6607
5355,NIV,Genesis,19,Genesis19:11,PHRASE,of the house,H1004
5356,NIV,Genesis,19,Genesis19:11,PHRASE,with blindness,H5575
5357,NIV,Genesis,19,Genesis19:11,WORD,both,H4480
5358,NIV,Genesis,19,Genesis19:11,WORD,small,H6996
5359,NIV,Genesis,19,Genesis19:11,PHRASE,and great,H1419
5360,NIV,Genesis,19,Genesis19:11,PHRASE,so that they wearied,H3811
5361,NIV,Genesis,19,Genesis19:11,PHRASE,themselves trying to find,H4672
5362,NIV,Genesis,19,Genesis19:11,PHRASE,the doorway,H6607
5363,NIV,Genesis,19,Genesis19:12,PHRASE,Then the two men,H376
5364,NIV,Genesis,19,Genesis19:12,WORD,said,H559
5365,NIV,Genesis,19,Genesis19:12,PHRASE,to Lot,H3876
5366,NIV,Genesis,19,Genesis19:12,WORD,Whom,H4310
5367,NIV,Genesis,19,Genesis19:12,WORD,else,H5750
5368,NIV,Genesis,19,Genesis19:12,PHRASE,have you here,H6311
5369,NIV,Genesis,19,Genesis19:12,PHRASE,A son-in-law,H2860
5370,NIV,Genesis,19,Genesis19:12,PHRASE,and your sons,H1121
5371,NIV,Genesis,19,Genesis19:12,PHRASE,and your daughters,H1323
5372,NIV,Genesis,19,Genesis19:12,PHRASE,and whomever,H3605
5373,NIV,Genesis,19,Genesis19:12,WORD,,H834
5374,NIV,Genesis,19,Genesis19:12,PHRASE,you have in the city,H5892
5375,NIV,Genesis,19,Genesis19:12,WORD,bring,H3318
5376,NIV,Genesis,19,Genesis19:12,PHRASE,them out of the place,H4725
5377,NIV,Genesis,19,Genesis19:13,PHRASE,for we are about to destroy,H7843
5378,NIV,Genesis,19,Genesis19:13,WORD,this,H2088
5379,NIV,Genesis,19,Genesis19:13,WORD,place,H4725
5380,NIV,Genesis,19,Genesis19:13,WORD,because,H3588
5381,NIV,Genesis,19,Genesis19:13,PHRASE,their outcry,H6818
5382,NIV,Genesis,19,Genesis19:13,PHRASE,has become,H1431
5383,NIV,Genesis,19,Genesis19:13,WORD,so,H3588
5384,NIV,Genesis,19,Genesis19:13,WORD,great,H1431
5385,NIV,Genesis,19,Genesis19:13,WORD,before,H6440
5386,NIV,Genesis,19,Genesis19:13,PHRASE,the LORD,H3068
5387,NIV,Genesis,19,Genesis19:13,PHRASE,that the LORD,H3068
5388,NIV,Genesis,19,Genesis19:13,PHRASE,has sent,H7971
5389,NIV,Genesis,19,Genesis19:13,PHRASE,us to destroy,H7843
5390,NIV,Genesis,19,Genesis19:13,WORD,it,
5391,NIV,Genesis,19,Genesis19:14,WORD,Lot,H3876
5392,NIV,Genesis,19,Genesis19:14,WORD,went,H3318
5393,NIV,Genesis,19,Genesis19:14,PHRASE,out and spoke,H1696
5394,NIV,Genesis,19,Genesis19:14,PHRASE,to his sons-in-law,H2860
5395,NIV,Genesis,19,Genesis19:14,PHRASE,who were to marry,H3947
5396,NIV,Genesis,19,Genesis19:14,PHRASE,his daughters,H1323
5397,NIV,Genesis,19,Genesis19:14,PHRASE,and said,H559
5398,NIV,Genesis,19,Genesis19:14,PHRASE,"Up, get",H3318
5399,NIV,Genesis,19,Genesis19:14,PHRASE,out of this,H2088
5400,NIV,Genesis,19,Genesis19:14,WORD,place,H4725
5401,NIV,Genesis,19,Genesis19:14,PHRASE,for the LORD,H3068
5402,NIV,Genesis,19,Genesis19:14,PHRASE,will destroy,H7843
5403,NIV,Genesis,19,Genesis19:14,PHRASE,the city,H5892
5404,NIV,Genesis,19,Genesis19:14,PHRASE,But he appeared,H1961
5405,NIV,Genesis,19,Genesis19:14,WORD,,H5869
5406,NIV,Genesis,19,Genesis19:14,PHRASE,to his sons-in-law,H2860
5407,NIV,Genesis,19,Genesis19:14,PHRASE,to be jesting,H6711
5408,NIV,Genesis,19,Genesis19:15,WORD,When,H3644
5409,NIV,Genesis,19,Genesis19:15,WORD,morning,H7837
5410,NIV,Genesis,19,Genesis19:15,WORD,dawned,H5927
5411,NIV,Genesis,19,Genesis19:15,PHRASE,the angels,H4397
5412,NIV,Genesis,19,Genesis19:15,WORD,urged,H213
5413,NIV,Genesis,19,Genesis19:15,WORD,Lot,H3876
5414,NIV,Genesis,19,Genesis19:15,WORD,saying,H559
5415,NIV,Genesis,19,Genesis19:15,PHRASE,"Up, take",H3947
5416,NIV,Genesis,19,Genesis19:15,PHRASE,your wife,H802
5417,NIV,Genesis,19,Genesis19:15,PHRASE,and your two,H8147
5418,NIV,Genesis,19,Genesis19:15,WORD,daughters,H1323
5419,NIV,Genesis,19,Genesis19:15,PHRASE,who are here,H4672
5420,NIV,Genesis,19,Genesis19:15,WORD,or,H6435
5421,NIV,Genesis,19,Genesis19:15,PHRASE,you will be swept,H5595
5422,NIV,Genesis,19,Genesis19:15,WORD,away,H5595
5423,NIV,Genesis,19,Genesis19:15,PHRASE,in the punishment,H5771
5424,NIV,Genesis,19,Genesis19:15,PHRASE,of the city,H5892
5425,NIV,Genesis,19,Genesis19:16,PHRASE,But he hesitated,H4102
5426,NIV,Genesis,19,Genesis19:16,PHRASE,So the men,H376
5427,NIV,Genesis,19,Genesis19:16,WORD,seized,H2388
5428,NIV,Genesis,19,Genesis19:16,PHRASE,his hand,H3027
5429,NIV,Genesis,19,Genesis19:16,PHRASE,and the hand,H3027
5430,NIV,Genesis,19,Genesis19:16,PHRASE,of his wife,H802
5431,NIV,Genesis,19,Genesis19:16,PHRASE,and the hands,H3027
5432,NIV,Genesis,19,Genesis19:16,PHRASE,of his two,H8147
5433,NIV,Genesis,19,Genesis19:16,WORD,daughters,H1323
5434,NIV,Genesis,19,Genesis19:16,PHRASE,for the compassion,H2551
5435,NIV,Genesis,19,Genesis19:16,PHRASE,of the LORD,H3068
5436,NIV,Genesis,19,Genesis19:16,PHRASE,was upon him; and they brought,H3318
5437,NIV,Genesis,19,Genesis19:16,PHRASE,"him out, and put",H5117
5438,NIV,Genesis,19,Genesis19:16,PHRASE,him outside,H4480
5439,NIV,Genesis,19,Genesis19:16,WORD,,H2351
5440,NIV,Genesis,19,Genesis19:16,PHRASE,the city,H5892
5441,NIV,Genesis,19,Genesis19:17,PHRASE,When they had brought,H3318
5442,NIV,Genesis,19,Genesis19:17,PHRASE,them outside,H2351
5443,NIV,Genesis,19,Genesis19:17,PHRASE,one said,H559
5444,NIV,Genesis,19,Genesis19:17,WORD,Escape,H4422
5445,NIV,Genesis,19,Genesis19:17,PHRASE,for your life,H5315
5446,NIV,Genesis,19,Genesis19:17,PHRASE,Do not look,H5027
5447,NIV,Genesis,19,Genesis19:17,WORD,behind,H310
5448,NIV,Genesis,19,Genesis19:17,PHRASE,"you, and do not stay",H5975
5449,NIV,Genesis,19,Genesis19:17,WORD,anywhere,H3605
5450,NIV,Genesis,19,Genesis19:17,PHRASE,in the valley,H3603
5451,NIV,Genesis,19,Genesis19:17,WORD,escape,H4422
5452,NIV,Genesis,19,Genesis19:17,PHRASE,to the mountains,H2022
5453,NIV,Genesis,19,Genesis19:17,WORD,or,H6435
5454,NIV,Genesis,19,Genesis19:17,PHRASE,you will be swept,H5595
5455,NIV,Genesis,19,Genesis19:17,WORD,away,H5595
5456,NIV,Genesis,19,Genesis19:18,PHRASE,But Lot,H3876
5457,NIV,Genesis,19,Genesis19:18,WORD,said,H559
5458,NIV,Genesis,19,Genesis19:18,PHRASE,"to them, Oh",H4994
5459,NIV,Genesis,19,Genesis19:18,WORD,no,H408
5460,NIV,Genesis,19,Genesis19:18,PHRASE,my lords,H136
5461,NIV,Genesis,19,Genesis19:19,WORD,Now,H4994
5462,NIV,Genesis,19,Genesis19:19,WORD,behold,H2009
5463,NIV,Genesis,19,Genesis19:19,PHRASE,your servant,H5650
5464,NIV,Genesis,19,Genesis19:19,PHRASE,has found,H4672
5465,NIV,Genesis,19,Genesis19:19,WORD,favor,H2580
5466,NIV,Genesis,19,Genesis19:19,PHRASE,in your sight,H5869
5467,NIV,Genesis,19,Genesis19:19,PHRASE,and you have magnified,H1431
5468,NIV,Genesis,19,Genesis19:19,PHRASE,your lovingkindness,H2617
5469,NIV,Genesis,19,Genesis19:19,WORD,which,H834
5470,NIV,Genesis,19,Genesis19:19,PHRASE,you have shown,H6213
5471,NIV,Genesis,19,Genesis19:19,PHRASE,me by saving,H2421
5472,NIV,Genesis,19,Genesis19:19,PHRASE,my life,H5315
5473,NIV,Genesis,19,Genesis19:19,PHRASE,but I cannot,H3201
5474,NIV,Genesis,19,Genesis19:19,WORD,,H3808
5475,NIV,Genesis,19,Genesis19:19,WORD,escape,H4422
5476,NIV,Genesis,19,Genesis19:19,PHRASE,to the mountains,H2022
5477,NIV,Genesis,19,Genesis19:19,PHRASE,for the disaster,H7451
5478,NIV,Genesis,19,Genesis19:19,PHRASE,will overtake,H1692
5479,NIV,Genesis,19,Genesis19:19,PHRASE,me and I will die,H4191
5480,NIV,Genesis,19,Genesis19:20,WORD,now,H4994
5481,NIV,Genesis,19,Genesis19:20,WORD,behold,H2009
5482,NIV,Genesis,19,Genesis19:20,WORD,this,H2088
5483,NIV,Genesis,19,Genesis19:20,WORD,town,H5892
5484,NIV,Genesis,19,Genesis19:20,PHRASE,is near,H7138
5485,NIV,Genesis,19,Genesis19:20,PHRASE,enough to flee,H5127
5486,NIV,Genesis,19,Genesis19:20,PHRASE,"to, and it is small",H4705
5487,NIV,Genesis,19,Genesis19:20,WORD,Please,H4994
5488,NIV,Genesis,19,Genesis19:20,PHRASE,let me escape,H4422
5489,NIV,Genesis,19,Genesis19:20,WORD,there,H8033
5490,NIV,Genesis,19,Genesis19:20,PHRASE,(is it not small?),H4705
5491,NIV,Genesis,19,Genesis19:20,PHRASE,that my life,H5315
5492,NIV,Genesis,19,Genesis19:20,PHRASE,may be saved,H2421
5493,NIV,Genesis,19,Genesis19:21,PHRASE,He said,H559
5494,NIV,Genesis,19,Genesis19:21,PHRASE,"to him, Behold",H2009
5495,NIV,Genesis,19,Genesis19:21,PHRASE,I grant,H5375
5496,NIV,Genesis,19,Genesis19:21,PHRASE,you this,H2088
5497,NIV,Genesis,19,Genesis19:21,WORD,request,H1697
5498,NIV,Genesis,19,Genesis19:21,WORD,also,H1571
5499,NIV,Genesis,19,Genesis19:21,PHRASE,not to overthrow,H2015
5500,NIV,Genesis,19,Genesis19:21,PHRASE,the town,H5892
5501,NIV,Genesis,19,Genesis19:21,PHRASE,of which,H834
5502,NIV,Genesis,19,Genesis19:21,PHRASE,you have spoken,H1696
5503,NIV,Genesis,19,Genesis19:22,WORD,Hurry,H4116
5504,NIV,Genesis,19,Genesis19:22,WORD,escape,H4422
5505,NIV,Genesis,19,Genesis19:22,WORD,there,H8033
5506,NIV,Genesis,19,Genesis19:22,PHRASE,for I cannot,H3201
5507,NIV,Genesis,19,Genesis19:22,WORD,,H3808
5508,NIV,Genesis,19,Genesis19:22,WORD,do,H6213
5509,NIV,Genesis,19,Genesis19:22,WORD,anything,H1697
5510,NIV,Genesis,19,Genesis19:22,WORD,until,H5704
5511,NIV,Genesis,19,Genesis19:22,PHRASE,you arrive,H935
5512,NIV,Genesis,19,Genesis19:22,WORD,there,H8033
5513,NIV,Genesis,19,Genesis19:22,WORD,Therefore,H5921
5514,NIV,Genesis,19,Genesis19:22,WORD,,H3651
5515,NIV,Genesis,19,Genesis19:22,PHRASE,the name,H8034
5516,NIV,Genesis,19,Genesis19:22,PHRASE,of the town,H5892
5517,NIV,Genesis,19,Genesis19:22,PHRASE,was called,H7121
5518,NIV,Genesis,19,Genesis19:22,WORD,Zoar,H6820
5519,NIV,Genesis,19,Genesis19:23,PHRASE,The sun,H8121
5520,NIV,Genesis,19,Genesis19:23,PHRASE,had risen,H3318
5521,NIV,Genesis,19,Genesis19:23,WORD,over,H5921
5522,NIV,Genesis,19,Genesis19:23,PHRASE,the earth,H776
5523,NIV,Genesis,19,Genesis19:23,PHRASE,when Lot,H3876
5524,NIV,Genesis,19,Genesis19:23,WORD,came,H935
5525,NIV,Genesis,19,Genesis19:23,PHRASE,to Zoar,H6820
5526,NIV,Genesis,19,Genesis19:24,PHRASE,Then the LORD,H3068
5527,NIV,Genesis,19,Genesis19:24,WORD,rained,H4305
5528,NIV,Genesis,19,Genesis19:24,PHRASE,on Sodom,H5467
5529,NIV,Genesis,19,Genesis19:24,PHRASE,and Gomorrah,H6017
5530,NIV,Genesis,19,Genesis19:24,WORD,brimstone,H1614
5531,NIV,Genesis,19,Genesis19:24,PHRASE,and fire,H784
5532,NIV,Genesis,19,Genesis19:24,PHRASE,from the LORD,H3068
5533,NIV,Genesis,19,Genesis19:24,PHRASE,out of heaven,H8064
5534,NIV,Genesis,19,Genesis19:25,PHRASE,and He overthrew,H2015
5535,NIV,Genesis,19,Genesis19:25,WORD,those,H411
5536,NIV,Genesis,19,Genesis19:25,WORD,cities,H5892
5537,NIV,Genesis,19,Genesis19:25,PHRASE,and all,H3605
5538,NIV,Genesis,19,Genesis19:25,PHRASE,the valley,H3603
5539,NIV,Genesis,19,Genesis19:25,PHRASE,and all,H3605
5540,NIV,Genesis,19,Genesis19:25,PHRASE,the inhabitants,H3427
5541,NIV,Genesis,19,Genesis19:25,PHRASE,of the cities,H5892
5542,NIV,Genesis,19,Genesis19:25,PHRASE,and what,H6780
5543,NIV,Genesis,19,Genesis19:25,WORD,grew,H6780
5544,NIV,Genesis,19,Genesis19:25,PHRASE,on the ground,H127
5545,NIV,Genesis,19,Genesis19:26,PHRASE,But his wife,H802
5546,NIV,Genesis,19,Genesis19:26,PHRASE,from behind,H310
5547,NIV,Genesis,19,Genesis19:26,PHRASE,"him, looked",H5027
5548,NIV,Genesis,19,Genesis19:26,PHRASE,"back, and she became",H1961
5549,NIV,Genesis,19,Genesis19:26,PHRASE,a pillar,H5333
5550,NIV,Genesis,19,Genesis19:26,PHRASE,of salt,H4417
5551,NIV,Genesis,19,Genesis19:27,PHRASE,Now Abraham,H85
5552,NIV,Genesis,19,Genesis19:27,WORD,arose,H7925
5553,NIV,Genesis,19,Genesis19:27,WORD,early,H7925
5554,NIV,Genesis,19,Genesis19:27,PHRASE,in the morning,H1242
5555,NIV,Genesis,19,Genesis19:27,PHRASE,and went to the place,H4725
5556,NIV,Genesis,19,Genesis19:27,WORD,where,H834
5557,NIV,Genesis,19,Genesis19:27,WORD,,H8033
5558,NIV,Genesis,19,Genesis19:27,PHRASE,he had stood,H5975
5559,NIV,Genesis,19,Genesis19:27,WORD,before,H6440
5560,NIV,Genesis,19,Genesis19:27,PHRASE,the LORD,H3068
5561,NIV,Genesis,19,Genesis19:28,PHRASE,and he looked,H8259
5562,NIV,Genesis,19,Genesis19:28,WORD,down,H8259
5563,NIV,Genesis,19,Genesis19:28,WORD,toward,H5921
5564,NIV,Genesis,19,Genesis19:28,WORD,,H6440
5565,NIV,Genesis,19,Genesis19:28,WORD,Sodom,H5467
5566,NIV,Genesis,19,Genesis19:28,PHRASE,and Gomorrah,H6017
5567,NIV,Genesis,19,Genesis19:28,PHRASE,and toward,H5921
5568,NIV,Genesis,19,Genesis19:28,WORD,,H6440
5569,NIV,Genesis,19,Genesis19:28,WORD,all,H3605
5570,NIV,Genesis,19,Genesis19:28,PHRASE,the land,H776
5571,NIV,Genesis,19,Genesis19:28,PHRASE,of the valley,H3603
5572,NIV,Genesis,19,Genesis19:28,PHRASE,and he saw,H7200
5573,NIV,Genesis,19,Genesis19:28,PHRASE,and behold,H2009
5574,NIV,Genesis,19,Genesis19:28,PHRASE,the smoke,H7008
5575,NIV,Genesis,19,Genesis19:28,PHRASE,of the land,H776
5576,NIV,Genesis,19,Genesis19:28,WORD,ascended,H5927
5577,NIV,Genesis,19,Genesis19:28,PHRASE,like the smoke,H7008
5578,NIV,Genesis,19,Genesis19:28,PHRASE,of a furnace,H3536
5579,NIV,Genesis,19,Genesis19:29,PHRASE,Thus it came,H1961
5580,NIV,Genesis,19,Genesis19:29,PHRASE,"about, when God",H430
5581,NIV,Genesis,19,Genesis19:29,WORD,destroyed,H7843
5582,NIV,Genesis,19,Genesis19:29,PHRASE,the cities,H5892
5583,NIV,Genesis,19,Genesis19:29,PHRASE,of the valley,H3603
5584,NIV,Genesis,19,Genesis19:29,PHRASE,that God,H430
5585,NIV,Genesis,19,Genesis19:29,WORD,remembered,H2142
5586,NIV,Genesis,19,Genesis19:29,WORD,Abraham,H85
5587,NIV,Genesis,19,Genesis19:29,PHRASE,and sent,H7971
5588,NIV,Genesis,19,Genesis19:29,WORD,Lot,H3876
5589,NIV,Genesis,19,Genesis19:29,PHRASE,out of the midst,H8432
5590,NIV,Genesis,19,Genesis19:29,PHRASE,of the overthrow,H2018
5591,NIV,Genesis,19,Genesis19:29,PHRASE,when He overthrew,H2015
5592,NIV,Genesis,19,Genesis19:29,PHRASE,the cities,H5892
5593,NIV,Genesis,19,Genesis19:29,PHRASE,in which,H834
5594,NIV,Genesis,19,Genesis19:29,WORD,Lot,H3876
5595,NIV,Genesis,19,Genesis19:29,WORD,lived,H3427
5596,NIV,Genesis,19,Genesis19:30,WORD,Lot,H3876
5597,NIV,Genesis,19,Genesis19:30,WORD,went,H5927
5598,NIV,Genesis,19,Genesis19:30,PHRASE,up from Zoar,H6820
5599,NIV,Genesis,19,Genesis19:30,PHRASE,and stayed,H3427
5600,NIV,Genesis,19,Genesis19:30,PHRASE,in the mountains,H2022
5601,NIV,Genesis,19,Genesis19:30,PHRASE,and his two,H8147
5602,NIV,Genesis,19,Genesis19:30,WORD,daughters,H1323
5603,NIV,Genesis,19,Genesis19:30,PHRASE,with him; for he was afraid,H3372
5604,NIV,Genesis,19,Genesis19:30,PHRASE,to stay,H3427
5605,NIV,Genesis,19,Genesis19:30,PHRASE,in Zoar,H6820
5606,NIV,Genesis,19,Genesis19:30,PHRASE,and he stayed,H3427
5607,NIV,Genesis,19,Genesis19:30,PHRASE,in a cave,H4631
5608,NIV,Genesis,19,Genesis19:30,PHRASE,he and his two,H8147
5609,NIV,Genesis,19,Genesis19:30,WORD,daughters,H1323
5610,NIV,Genesis,19,Genesis19:31,PHRASE,Then the firstborn,H1067
5611,NIV,Genesis,19,Genesis19:31,WORD,said,H559
5612,NIV,Genesis,19,Genesis19:31,PHRASE,to the younger,H6810
5613,NIV,Genesis,19,Genesis19:31,PHRASE,Our father,H1
5614,NIV,Genesis,19,Genesis19:31,PHRASE,is old,H2204
5615,NIV,Genesis,19,Genesis19:31,PHRASE,and there,H369
5616,NIV,Genesis,19,Genesis19:31,PHRASE,is not a man,H376
5617,NIV,Genesis,19,Genesis19:31,PHRASE,on earth,H776
5618,NIV,Genesis,19,Genesis19:31,PHRASE,to come,H935
5619,NIV,Genesis,19,Genesis19:31,PHRASE,in to us after the manner,H1870
5620,NIV,Genesis,19,Genesis19:31,PHRASE,of the earth,H776
5621,NIV,Genesis,19,Genesis19:32,WORD,Come,H1980
5622,NIV,Genesis,19,Genesis19:32,PHRASE,let us make our father,H1
5623,NIV,Genesis,19,Genesis19:32,WORD,drink,H8248
5624,NIV,Genesis,19,Genesis19:32,WORD,wine,H3196
5625,NIV,Genesis,19,Genesis19:32,PHRASE,and let us lie,H7901
5626,NIV,Genesis,19,Genesis19:32,PHRASE,with him that we may preserve,H2421
5627,NIV,Genesis,19,Genesis19:32,PHRASE,our family,H2233
5628,NIV,Genesis,19,Genesis19:32,WORD,through,H4480
5629,NIV,Genesis,19,Genesis19:32,PHRASE,our father,H1
5630,NIV,Genesis,19,Genesis19:33,PHRASE,So they made their father,H1
5631,NIV,Genesis,19,Genesis19:33,WORD,drink,H8248
5632,NIV,Genesis,19,Genesis19:33,WORD,wine,H3196
5633,NIV,Genesis,19,Genesis19:33,PHRASE,that night,H3915
5634,NIV,Genesis,19,Genesis19:33,PHRASE,and the firstborn,H1067
5635,NIV,Genesis,19,Genesis19:33,WORD,went,H935
5636,NIV,Genesis,19,Genesis19:33,PHRASE,in and lay,H7901
5637,NIV,Genesis,19,Genesis19:33,PHRASE,with her father,H1
5638,NIV,Genesis,19,Genesis19:33,PHRASE,and he did not know,H3045
5639,NIV,Genesis,19,Genesis19:33,PHRASE,when she lay,H7901
5640,NIV,Genesis,19,Genesis19:33,WORD,down,H7901
5641,NIV,Genesis,19,Genesis19:33,PHRASE,or when she arose,H6965
5642,NIV,Genesis,19,Genesis19:34,PHRASE,On the following,H4283
5643,NIV,Genesis,19,Genesis19:34,WORD,day,H4283
5644,NIV,Genesis,19,Genesis19:34,PHRASE,the firstborn,H1067
5645,NIV,Genesis,19,Genesis19:34,WORD,said,H559
5646,NIV,Genesis,19,Genesis19:34,PHRASE,to the younger,H6810
