bible_chapter,bible_verse,verse_part_type,verse_part,hebrew_id,bible_book,version
1,Numbers1:18,WORD,,G3965,Numbers,LXX
1,Numbers1:18,WORD,,G846,Numbers,LXX
1,Numbers1:18,WORD,,G2596,Numbers,LXX
1,Numbers1:18,WORD,,G706,Numbers,LXX
1,Numbers1:18,WORD,,G3686,Numbers,LXX
1,Numbers1:18,WORD,,G846,Numbers,LXX
1,Numbers1:18,WORD,,G575,Numbers,LXX
1,Numbers1:18,WORD,,,Numbers,LXX
1,Numbers1:18,WORD,,G2532,Numbers,LXX
1,Numbers1:18,WORD,,G1883,Numbers,LXX
1,Numbers1:18,WORD,,G3956,Numbers,LXX
1,Numbers1:18,WORD,,,Numbers,LXX
1,Numbers1:18,WORD,,G2596,Numbers,LXX
1,Numbers1:18,WORD,,G2776,Numbers,LXX
1,Numbers1:18,WORD,,G846,Numbers,LXX
1,Numbers1:19,WORD,,G3739,Numbers,LXX
1,Numbers1:19,WORD,,G5158,Numbers,LXX
1,Numbers1:19,WORD,,G4929,Numbers,LXX
1,Numbers1:19,WORD,,G2962,Numbers,LXX
1,Numbers1:19,WORD,,G3588,Numbers,LXX
1,Numbers1:19,WORD,,G3475,Numbers,LXX
1,Numbers1:19,WORD,,G2532,Numbers,LXX
1,Numbers1:19,WORD,,G1980,Numbers,LXX
1,Numbers1:19,WORD,,G1722,Numbers,LXX
1,Numbers1:19,WORD,,G3588,Numbers,LXX
1,Numbers1:19,WORD,,G2048,Numbers,LXX
1,Numbers1:19,WORD,,G3588,Numbers,LXX
1,Numbers1:19,WORD,,G4614,Numbers,LXX
1,Numbers1:20,WORD,,G2532,Numbers,LXX
1,Numbers1:20,WORD,,G1096,Numbers,LXX
1,Numbers1:20,WORD,,G3588,Numbers,LXX
1,Numbers1:20,WORD,,G5207,Numbers,LXX
1,Numbers1:20,WORD,,,Numbers,LXX
1,Numbers1:20,WORD,,G4416,Numbers,LXX
1,Numbers1:20,WORD,,G2474,Numbers,LXX
1,Numbers1:20,WORD,,G2596,Numbers,LXX
1,Numbers1:20,WORD,,G4772,Numbers,LXX
1,Numbers1:20,WORD,,G846,Numbers,LXX
1,Numbers1:20,WORD,,G2596,Numbers,LXX
1,Numbers1:20,WORD,,G1218,Numbers,LXX
1,Numbers1:20,WORD,,G846,Numbers,LXX
1,Numbers1:20,WORD,,G2596,Numbers,LXX
1,Numbers1:20,WORD,,G3624,Numbers,LXX
1,Numbers1:20,WORD,,G3965,Numbers,LXX
1,Numbers1:20,WORD,,G846,Numbers,LXX
1,Numbers1:20,WORD,,G2596,Numbers,LXX
1,Numbers1:20,WORD,,G706,Numbers,LXX
1,Numbers1:20,WORD,,G3686,Numbers,LXX
1,Numbers1:20,WORD,,G846,Numbers,LXX
1,Numbers1:20,WORD,,G2596,Numbers,LXX
1,Numbers1:20,WORD,,G2776,Numbers,LXX
1,Numbers1:20,WORD,,G846,Numbers,LXX
1,Numbers1:20,WORD,,G3956,Numbers,LXX
1,Numbers1:20,WORD,,,Numbers,LXX
1,Numbers1:20,WORD,,G575,Numbers,LXX
1,Numbers1:20,WORD,,,Numbers,LXX
1,Numbers1:20,WORD,,G2532,Numbers,LXX
1,Numbers1:20,WORD,,G1883,Numbers,LXX
1,Numbers1:20,WORD,,G3956,Numbers,LXX
1,Numbers1:20,WORD,,G3588,Numbers,LXX
1,Numbers1:20,WORD,,G1607,Numbers,LXX
1,Numbers1:20,WORD,,G1722,Numbers,LXX
1,Numbers1:20,WORD,,G3588,Numbers,LXX
1,Numbers1:20,WORD,,G1411,Numbers,LXX
1,Numbers1:21,WORD,,G3588,Numbers,LXX
1,Numbers1:21,WORD,,,Numbers,LXX
1,Numbers1:21,WORD,,G846,Numbers,LXX
1,Numbers1:21,WORD,,G1537,Numbers,LXX
1,Numbers1:21,WORD,,G3588,Numbers,LXX
1,Numbers1:21,WORD,,G5443,Numbers,LXX
1,Numbers1:21,WORD,,,Numbers,LXX
1,Numbers1:21,WORD,,G1803,Numbers,LXX
1,Numbers1:21,WORD,,G2532,Numbers,LXX
1,Numbers1:21,WORD,,G5062,Numbers,LXX
1,Numbers1:21,WORD,,G5505,Numbers,LXX
1,Numbers1:21,WORD,,G2532,Numbers,LXX
1,Numbers1:21,WORD,,G4001,Numbers,LXX
1,Numbers1:22,WORD,,G3588,Numbers,LXX
1,Numbers1:22,WORD,,G5207,Numbers,LXX
1,Numbers1:22,WORD,,G4826,Numbers,LXX
1,Numbers1:22,WORD,,G2596,Numbers,LXX
1,Numbers1:22,WORD,,G4772,Numbers,LXX
1,Numbers1:22,WORD,,G846,Numbers,LXX
1,Numbers1:22,WORD,,G2596,Numbers,LXX
1,Numbers1:22,WORD,,G1218,Numbers,LXX
1,Numbers1:22,WORD,,G846,Numbers,LXX
1,Numbers1:22,WORD,,G2596,Numbers,LXX
1,Numbers1:22,WORD,,G3624,Numbers,LXX
1,Numbers1:22,WORD,,G3965,Numbers,LXX
1,Numbers1:22,WORD,,G846,Numbers,LXX
1,Numbers1:22,WORD,,G2596,Numbers,LXX
1,Numbers1:22,WORD,,G706,Numbers,LXX
1,Numbers1:22,WORD,,G3686,Numbers,LXX
1,Numbers1:22,WORD,,G846,Numbers,LXX
1,Numbers1:22,WORD,,G2596,Numbers,LXX
1,Numbers1:22,WORD,,G2776,Numbers,LXX
1,Numbers1:22,WORD,,G846,Numbers,LXX
1,Numbers1:22,WORD,,G3956,Numbers,LXX
1,Numbers1:22,WORD,,,Numbers,LXX
1,Numbers1:22,WORD,,G575,Numbers,LXX
1,Numbers1:22,WORD,,,Numbers,LXX
1,Numbers1:22,WORD,,G2532,Numbers,LXX
1,Numbers1:22,WORD,,G1883,Numbers,LXX
1,Numbers1:22,WORD,,G3956,Numbers,LXX
1,Numbers1:22,WORD,,G3588,Numbers,LXX
1,Numbers1:22,WORD,,G1607,Numbers,LXX
1,Numbers1:22,WORD,,G1722,Numbers,LXX
1,Numbers1:22,WORD,,G3588,Numbers,LXX
1,Numbers1:22,WORD,,G1411,Numbers,LXX
1,Numbers1:23,WORD,,G3588,Numbers,LXX
1,Numbers1:23,WORD,,,Numbers,LXX
1,Numbers1:23,WORD,,G846,Numbers,LXX
1,Numbers1:23,WORD,,G1537,Numbers,LXX
1,Numbers1:23,WORD,,G3588,Numbers,LXX
1,Numbers1:23,WORD,,G5443,Numbers,LXX
1,Numbers1:23,WORD,,G4826,Numbers,LXX
1,Numbers1:23,WORD,,G1767,Numbers,LXX
1,Numbers1:23,WORD,,G2532,Numbers,LXX
1,Numbers1:23,WORD,,G4004,Numbers,LXX
1,Numbers1:23,WORD,,G5505,Numbers,LXX
1,Numbers1:23,WORD,,G2532,Numbers,LXX
1,Numbers1:23,WORD,,G5145,Numbers,LXX
1,Numbers1:24,WORD,,G3588,Numbers,LXX
1,Numbers1:24,WORD,,G5207,Numbers,LXX
1,Numbers1:24,WORD,,G1045,Numbers,LXX
1,Numbers1:24,WORD,,G2596,Numbers,LXX
1,Numbers1:24,WORD,,G4772,Numbers,LXX
1,Numbers1:24,WORD,,G846,Numbers,LXX
1,Numbers1:24,WORD,,G2596,Numbers,LXX
1,Numbers1:24,WORD,,G1218,Numbers,LXX
1,Numbers1:24,WORD,,G846,Numbers,LXX
1,Numbers1:24,WORD,,G2596,Numbers,LXX
1,Numbers1:24,WORD,,G3624,Numbers,LXX
1,Numbers1:24,WORD,,G3965,Numbers,LXX
1,Numbers1:24,WORD,,G846,Numbers,LXX
1,Numbers1:24,WORD,,G2596,Numbers,LXX
1,Numbers1:24,WORD,,G706,Numbers,LXX
1,Numbers1:24,WORD,,G3686,Numbers,LXX
1,Numbers1:24,WORD,,G846,Numbers,LXX
1,Numbers1:24,WORD,,G2596,Numbers,LXX
1,Numbers1:24,WORD,,G2776,Numbers,LXX
1,Numbers1:24,WORD,,G846,Numbers,LXX
1,Numbers1:24,WORD,,G3956,Numbers,LXX
1,Numbers1:24,WORD,,,Numbers,LXX
1,Numbers1:24,WORD,,G575,Numbers,LXX
1,Numbers1:24,WORD,,,Numbers,LXX
1,Numbers1:24,WORD,,G2532,Numbers,LXX
1,Numbers1:24,WORD,,G1883,Numbers,LXX
1,Numbers1:24,WORD,,G3956,Numbers,LXX
1,Numbers1:24,WORD,,G3588,Numbers,LXX
1,Numbers1:24,WORD,,G1607,Numbers,LXX
