,bible_version,bible_book,bible_chapter,bible_verse,verse_part_type,verse_part,hebrew_id
10888,KJV,Genesis,27,Genesis27:23,WORD,hands:,H3027
10889,KJV,Genesis,27,Genesis27:23,PHRASE,so he blessed him.,H1288
10890,KJV,Genesis,27,Genesis27:24,PHRASE,"And he said,",H559
10891,KJV,Genesis,27,Genesis27:24,WORD,[Art],
10892,KJV,Genesis,27,Genesis27:24,WORD,thou,H859
10893,KJV,Genesis,27,Genesis27:24,WORD,my,H1121
10894,KJV,Genesis,27,Genesis27:24,WORD,very,H2088
10895,KJV,Genesis,27,Genesis27:24,WORD,son,H1121
10896,KJV,Genesis,27,Genesis27:24,WORD,Esau?,H6215
10897,KJV,Genesis,27,Genesis27:24,PHRASE,"And he said,",H559
10898,KJV,Genesis,27,Genesis27:24,WORD,I,H589
10899,KJV,Genesis,27,Genesis27:24,WORD,[am].,
10900,KJV,Genesis,27,Genesis27:25,PHRASE,"And he said,",H559
10901,KJV,Genesis,27,Genesis27:25,WORD,Bring,H5066
10902,KJV,Genesis,27,Genesis27:25,WORD,[it],
10903,KJV,Genesis,27,Genesis27:25,WORD,near,H5066
10904,KJV,Genesis,27,Genesis27:25,PHRASE,"to me,",
10905,KJV,Genesis,27,Genesis27:25,PHRASE,and I will eat,H398
10906,KJV,Genesis,27,Genesis27:25,WORD,of,H6718
10907,KJV,Genesis,27,Genesis27:25,PHRASE,my son's,H1121
10908,KJV,Genesis,27,Genesis27:25,WORD,"venison,",H6718
10909,KJV,Genesis,27,Genesis27:25,WORD,that,H4616
10910,KJV,Genesis,27,Genesis27:25,PHRASE,my soul,H5315
10911,KJV,Genesis,27,Genesis27:25,PHRASE,may bless thee.,H1288
10912,KJV,Genesis,27,Genesis27:25,PHRASE,And he brought,H5066
10913,KJV,Genesis,27,Genesis27:25,WORD,[it],
10914,KJV,Genesis,27,Genesis27:25,WORD,near,H5066
10915,KJV,Genesis,27,Genesis27:25,PHRASE,"to him,",
10916,KJV,Genesis,27,Genesis27:25,PHRASE,and he did eat:,H398
10917,KJV,Genesis,27,Genesis27:25,PHRASE,and he brought,H935
10918,KJV,Genesis,27,Genesis27:25,WORD,him,
10919,KJV,Genesis,27,Genesis27:25,WORD,"wine,",H3196
10920,KJV,Genesis,27,Genesis27:25,PHRASE,and he drank.,H8354
10921,KJV,Genesis,27,Genesis27:26,WORD,And,H559
10922,KJV,Genesis,27,Genesis27:26,PHRASE,his father,H1
10923,KJV,Genesis,27,Genesis27:26,WORD,Isaac,H3327
10924,KJV,Genesis,27,Genesis27:26,WORD,said,H559
10925,KJV,Genesis,27,Genesis27:26,PHRASE,"unto him,",H413
10926,KJV,Genesis,27,Genesis27:26,PHRASE,Come near,H5066
10927,KJV,Genesis,27,Genesis27:26,WORD,"now,",H4994
10928,KJV,Genesis,27,Genesis27:26,PHRASE,and kiss,H5401
10929,KJV,Genesis,27,Genesis27:26,WORD,"me,",
10930,KJV,Genesis,27,Genesis27:26,PHRASE,my son.,H1121
10931,KJV,Genesis,27,Genesis27:27,PHRASE,"And he came near,",H5066
10932,KJV,Genesis,27,Genesis27:27,PHRASE,and kissed,H5401
10933,KJV,Genesis,27,Genesis27:27,WORD,him:,
10934,KJV,Genesis,27,Genesis27:27,PHRASE,and he smelled,H7306
10935,KJV,Genesis,27,Genesis27:27,PHRASE,the smell,H7381
10936,KJV,Genesis,27,Genesis27:27,PHRASE,"of his raiment,",H899
10937,KJV,Genesis,27,Genesis27:27,PHRASE,"and blessed him,",H1288
10938,KJV,Genesis,27,Genesis27:27,PHRASE,"and said,",H559
10939,KJV,Genesis,27,Genesis27:27,WORD,"See,",H7200
10940,KJV,Genesis,27,Genesis27:27,PHRASE,the smell,H7381
10941,KJV,Genesis,27,Genesis27:27,PHRASE,of my son,H1121
10942,KJV,Genesis,27,Genesis27:27,WORD,[is],
10943,KJV,Genesis,27,Genesis27:27,PHRASE,as the smell,H7381
10944,KJV,Genesis,27,Genesis27:27,PHRASE,of a field,H7704
10945,KJV,Genesis,27,Genesis27:27,WORD,which,H834
10946,KJV,Genesis,27,Genesis27:27,PHRASE,the LORD,H3068
10947,KJV,Genesis,27,Genesis27:27,PHRASE,hath blessed:,H1288
10948,KJV,Genesis,27,Genesis27:28,WORD,Therefore,H5414
10949,KJV,Genesis,27,Genesis27:28,WORD,God,H430
10950,KJV,Genesis,27,Genesis27:28,WORD,give,H5414
10951,KJV,Genesis,27,Genesis27:28,WORD,thee,
10952,KJV,Genesis,27,Genesis27:28,PHRASE,of the dew,H2919
10953,KJV,Genesis,27,Genesis27:28,PHRASE,"of heaven,",H8064
10954,KJV,Genesis,27,Genesis27:28,PHRASE,and the fatness,H4924
10955,KJV,Genesis,27,Genesis27:28,PHRASE,"of the earth,",H776
10956,KJV,Genesis,27,Genesis27:28,PHRASE,and plenty,H7230
10957,KJV,Genesis,27,Genesis27:28,PHRASE,of corn,H1715
10958,KJV,Genesis,27,Genesis27:28,PHRASE,and wine:,H8492
10959,KJV,Genesis,27,Genesis27:29,WORD,Let,H5647
10960,KJV,Genesis,27,Genesis27:29,WORD,people,H5971
10961,KJV,Genesis,27,Genesis27:29,PHRASE,"serve thee,",H5647
10962,KJV,Genesis,27,Genesis27:29,WORD,and,H7812
10963,KJV,Genesis,27,Genesis27:29,WORD,nations,H3816
10964,KJV,Genesis,27,Genesis27:29,PHRASE,bow down,H7812
10965,KJV,Genesis,27,Genesis27:29,PHRASE,to thee:,
10966,KJV,Genesis,27,Genesis27:29,WORD,be,H1933
10967,KJV,Genesis,27,Genesis27:29,WORD,lord,H1376
10968,KJV,Genesis,27,Genesis27:29,PHRASE,"over thy brethren,",H251
10969,KJV,Genesis,27,Genesis27:29,PHRASE,and let,H7812
10970,KJV,Genesis,27,Genesis27:29,PHRASE,thy mother's,H517
10971,KJV,Genesis,27,Genesis27:29,WORD,sons,H1121
10972,KJV,Genesis,27,Genesis27:29,PHRASE,bow down,H7812
10973,KJV,Genesis,27,Genesis27:29,PHRASE,to thee:,
10974,KJV,Genesis,27,Genesis27:29,WORD,cursed,H779
10975,KJV,Genesis,27,Genesis27:29,WORD,[be],
10976,KJV,Genesis,27,Genesis27:29,PHRASE,"every one that curseth thee,",H779
10977,KJV,Genesis,27,Genesis27:29,WORD,and,H1288
10978,KJV,Genesis,27,Genesis27:29,WORD,blessed,H1288
10979,KJV,Genesis,27,Genesis27:29,WORD,[be],
10980,KJV,Genesis,27,Genesis27:29,PHRASE,he that blesseth thee.,H1288
10981,KJV,Genesis,27,Genesis27:30,PHRASE,"And it came to pass,",H1961
10982,KJV,Genesis,27,Genesis27:30,PHRASE,as soon as,H834
10983,KJV,Genesis,27,Genesis27:30,WORD,Isaac,H3327
10984,KJV,Genesis,27,Genesis27:30,PHRASE,had made an end,H3615
10985,KJV,Genesis,27,Genesis27:30,PHRASE,of blessing,H1288
10986,KJV,Genesis,27,Genesis27:30,WORD,"Jacob,",H3290
10987,KJV,Genesis,27,Genesis27:30,WORD,and,H1961
10988,KJV,Genesis,27,Genesis27:30,WORD,Jacob,H3290
10989,KJV,Genesis,27,Genesis27:30,WORD,was,H1961
10990,KJV,Genesis,27,Genesis27:30,WORD,yet,H389
10991,KJV,Genesis,27,Genesis27:30,WORD,scarce,H3318
10992,KJV,Genesis,27,Genesis27:30,PHRASE,gone out,H3318
10993,KJV,Genesis,27,Genesis27:30,WORD,from,H854
10994,KJV,Genesis,27,Genesis27:30,PHRASE,the presence,H6440
10995,KJV,Genesis,27,Genesis27:30,PHRASE,of Isaac,H3327
10996,KJV,Genesis,27,Genesis27:30,PHRASE,"his father,",H1
10997,KJV,Genesis,27,Genesis27:30,PHRASE,that Esau,H6215
10998,KJV,Genesis,27,Genesis27:30,PHRASE,his brother,H251
10999,KJV,Genesis,27,Genesis27:30,PHRASE,came in,H935
11000,KJV,Genesis,27,Genesis27:30,PHRASE,from his hunting.,H6718
11001,KJV,Genesis,27,Genesis27:31,WORD,And,H6213
11002,KJV,Genesis,27,Genesis27:31,WORD,he,H1931
11003,KJV,Genesis,27,Genesis27:31,WORD,also,H1571
11004,KJV,Genesis,27,Genesis27:31,PHRASE,had made,H6213
11005,KJV,Genesis,27,Genesis27:31,PHRASE,"savoury meat,",H4303
11006,KJV,Genesis,27,Genesis27:31,PHRASE,and brought it,H935
11007,KJV,Genesis,27,Genesis27:31,PHRASE,"unto his father,",H1
11008,KJV,Genesis,27,Genesis27:31,PHRASE,and said,H559
11009,KJV,Genesis,27,Genesis27:31,PHRASE,"unto his father,",H1
11010,KJV,Genesis,27,Genesis27:31,WORD,Let,H6965
11011,KJV,Genesis,27,Genesis27:31,PHRASE,my father,H1
11012,KJV,Genesis,27,Genesis27:31,WORD,"arise,",H6965
11013,KJV,Genesis,27,Genesis27:31,PHRASE,and eat,H398
11014,KJV,Genesis,27,Genesis27:31,WORD,of,H6718
11015,KJV,Genesis,27,Genesis27:31,PHRASE,his son's,H1121
11016,KJV,Genesis,27,Genesis27:31,WORD,"venison,",H6718
11017,KJV,Genesis,27,Genesis27:31,WORD,that,H5668
11018,KJV,Genesis,27,Genesis27:31,PHRASE,thy soul,H5315
11019,KJV,Genesis,27,Genesis27:31,PHRASE,may bless me.,H1288
11020,KJV,Genesis,27,Genesis27:32,WORD,And,H559
11021,KJV,Genesis,27,Genesis27:32,WORD,Isaac,H3327
11022,KJV,Genesis,27,Genesis27:32,PHRASE,his father,H1
11023,KJV,Genesis,27,Genesis27:32,WORD,said,H559
11024,KJV,Genesis,27,Genesis27:32,PHRASE,"unto him,",
11025,KJV,Genesis,27,Genesis27:32,WORD,Who,H4310
11026,KJV,Genesis,27,Genesis27:32,WORD,[art],
11027,KJV,Genesis,27,Genesis27:32,WORD,thou?,H859
11028,KJV,Genesis,27,Genesis27:32,PHRASE,"And he said,",H559
11029,KJV,Genesis,27,Genesis27:32,WORD,I,H589
11030,KJV,Genesis,27,Genesis27:32,WORD,[am],
11031,KJV,Genesis,27,Genesis27:32,PHRASE,"thy son,",H1121
11032,KJV,Genesis,27,Genesis27:32,PHRASE,thy firstborn,H1060
11033,KJV,Genesis,27,Genesis27:32,WORD,Esau.,H6215
11034,KJV,Genesis,27,Genesis27:33,WORD,And,H2729
11035,KJV,Genesis,27,Genesis27:33,WORD,Isaac,H3327
11036,KJV,Genesis,27,Genesis27:33,WORD,trembled,H2729
11037,KJV,Genesis,27,Genesis27:33,WORD,very,H1419
11038,KJV,Genesis,27,Genesis27:33,WORD,"exceedingly,",H3966
11039,KJV,Genesis,27,Genesis27:33,PHRASE,"and said,",H559
11040,KJV,Genesis,27,Genesis27:33,WORD,Who?,H4310
11041,KJV,Genesis,27,Genesis27:33,WORD,where,H645
11042,KJV,Genesis,27,Genesis27:33,WORD,[is],
11043,KJV,Genesis,27,Genesis27:33,WORD,he,H1931
11044,KJV,Genesis,27,Genesis27:33,PHRASE,that hath taken,H6679
11045,KJV,Genesis,27,Genesis27:33,WORD,"venison,",H6718
11046,KJV,Genesis,27,Genesis27:33,PHRASE,and brought,H935
11047,KJV,Genesis,27,Genesis27:33,WORD,[it],
11048,KJV,Genesis,27,Genesis27:33,WORD,"me,",H589
11049,KJV,Genesis,27,Genesis27:33,PHRASE,and I have eaten,H398
11050,KJV,Genesis,27,Genesis27:33,PHRASE,of all,H3605
11051,KJV,Genesis,27,Genesis27:33,WORD,before,H2962
11052,KJV,Genesis,27,Genesis27:33,PHRASE,"thou camest,",H935
11053,KJV,Genesis,27,Genesis27:33,PHRASE,and have blessed him?,H1288
11054,KJV,Genesis,27,Genesis27:33,WORD,"yea,",H1571
11055,KJV,Genesis,27,Genesis27:33,WORD,[and],
11056,KJV,Genesis,27,Genesis27:33,PHRASE,he shall be,H1961
11057,KJV,Genesis,27,Genesis27:33,WORD,blessed.,H1288
11058,KJV,Genesis,27,Genesis27:34,WORD,And,H6817
11059,KJV,Genesis,27,Genesis27:34,WORD,when,H8085
11060,KJV,Genesis,27,Genesis27:34,WORD,Esau,H6215
11061,KJV,Genesis,27,Genesis27:34,WORD,heard,H8085
11062,KJV,Genesis,27,Genesis27:34,PHRASE,the words,H1697
11063,KJV,Genesis,27,Genesis27:34,PHRASE,"of his father,",H1
11064,KJV,Genesis,27,Genesis27:34,PHRASE,he cried,H6817
11065,KJV,Genesis,27,Genesis27:34,PHRASE,with a,H6818
11066,KJV,Genesis,27,Genesis27:34,WORD,great,H1419
11067,KJV,Genesis,27,Genesis27:34,WORD,and,H4751
11068,KJV,Genesis,27,Genesis27:34,WORD,exceeding,H3966
11069,KJV,Genesis,27,Genesis27:34,WORD,bitter,H4751
11070,KJV,Genesis,27,Genesis27:34,WORD,"cry,",H6818
11071,KJV,Genesis,27,Genesis27:34,PHRASE,and said,H559
11072,KJV,Genesis,27,Genesis27:34,PHRASE,"unto his father,",H1
11073,KJV,Genesis,27,Genesis27:34,PHRASE,"Bless me,",H1288
11074,KJV,Genesis,27,Genesis27:34,WORD,[even],
11075,KJV,Genesis,27,Genesis27:34,WORD,me,H589
11076,KJV,Genesis,27,Genesis27:34,WORD,"also,",H1571
11077,KJV,Genesis,27,Genesis27:34,PHRASE,O my father.,H1
11078,KJV,Genesis,27,Genesis27:35,PHRASE,"And he said,",H559
11079,KJV,Genesis,27,Genesis27:35,PHRASE,Thy brother,H251
11080,KJV,Genesis,27,Genesis27:35,WORD,came,H935
11081,KJV,Genesis,27,Genesis27:35,PHRASE,"with subtilty,",H4820
11082,KJV,Genesis,27,Genesis27:35,PHRASE,and hath taken away,H3947
11083,KJV,Genesis,27,Genesis27:35,PHRASE,thy blessing.,H1293
11084,KJV,Genesis,27,Genesis27:36,PHRASE,"And he said,",H559
11085,KJV,Genesis,27,Genesis27:36,PHRASE,Is not,H3588
11086,KJV,Genesis,27,Genesis27:36,WORD,he,H7121
11087,KJV,Genesis,27,Genesis27:36,WORD,rightly,H3588
11088,KJV,Genesis,27,Genesis27:36,WORD,named,H7121
11089,KJV,Genesis,27,Genesis27:36,WORD,,H8034
11090,KJV,Genesis,27,Genesis27:36,WORD,Jacob?,H3290
11091,KJV,Genesis,27,Genesis27:36,PHRASE,for he hath supplanted me,H6117
11092,KJV,Genesis,27,Genesis27:36,WORD,these,H2088
11093,KJV,Genesis,27,Genesis27:36,PHRASE,two times:,H6471
11094,KJV,Genesis,27,Genesis27:36,PHRASE,he took away,H3947
11095,KJV,Genesis,27,Genesis27:36,PHRASE,my birthright;,H1062
11096,KJV,Genesis,27,Genesis27:36,PHRASE,"and, behold,",H2009
11097,KJV,Genesis,27,Genesis27:36,WORD,now,H6258
11098,KJV,Genesis,27,Genesis27:36,PHRASE,he hath taken away,H3947
11099,KJV,Genesis,27,Genesis27:36,PHRASE,my blessing.,H1293
11100,KJV,Genesis,27,Genesis27:36,PHRASE,"And he said,",H559
11101,KJV,Genesis,27,Genesis27:36,PHRASE,Hast thou,H680
11102,KJV,Genesis,27,Genesis27:36,WORD,not,H3808
11103,KJV,Genesis,27,Genesis27:36,WORD,reserved,H680
11104,KJV,Genesis,27,Genesis27:36,PHRASE,a blessing,H1293
11105,KJV,Genesis,27,Genesis27:36,PHRASE,for me?,
11106,KJV,Genesis,27,Genesis27:37,WORD,And,H6030
11107,KJV,Genesis,27,Genesis27:37,WORD,Isaac,H3327
11108,KJV,Genesis,27,Genesis27:37,WORD,answered,H6030
11109,KJV,Genesis,27,Genesis27:37,PHRASE,and said,H559
11110,KJV,Genesis,27,Genesis27:37,PHRASE,"unto Esau,",H6215
11111,KJV,Genesis,27,Genesis27:37,WORD,"Behold,",H2005
11112,KJV,Genesis,27,Genesis27:37,PHRASE,I have made him,H7760
11113,KJV,Genesis,27,Genesis27:37,WORD,thy,
11114,KJV,Genesis,27,Genesis27:37,WORD,"lord,",H1376
11115,KJV,Genesis,27,Genesis27:37,WORD,and,H853
11116,KJV,Genesis,27,Genesis27:37,WORD,all,H3605
11117,KJV,Genesis,27,Genesis27:37,PHRASE,his brethren,H251
11118,KJV,Genesis,27,Genesis27:37,PHRASE,have I given,H5414
11119,KJV,Genesis,27,Genesis27:37,PHRASE,to him,
11120,KJV,Genesis,27,Genesis27:37,PHRASE,for servants;,H5650
11121,KJV,Genesis,27,Genesis27:37,PHRASE,and with corn,H1715
11122,KJV,Genesis,27,Genesis27:37,PHRASE,and wine,H8492
11123,KJV,Genesis,27,Genesis27:37,PHRASE,have I sustained him:,H5564
11124,KJV,Genesis,27,Genesis27:37,WORD,and,
11125,KJV,Genesis,27,Genesis27:37,WORD,what,H4100
11126,KJV,Genesis,27,Genesis27:37,PHRASE,shall I do,H6213
11127,KJV,Genesis,27,Genesis27:37,WORD,now,H645
11128,KJV,Genesis,27,Genesis27:37,PHRASE,"unto thee,",
11129,KJV,Genesis,27,Genesis27:37,PHRASE,my son?,H1121
11130,KJV,Genesis,27,Genesis27:38,WORD,And,H559
11131,KJV,Genesis,27,Genesis27:38,WORD,Esau,H6215
11132,KJV,Genesis,27,Genesis27:38,WORD,said,H559
11133,KJV,Genesis,27,Genesis27:38,WORD,unto,H413
11134,KJV,Genesis,27,Genesis27:38,PHRASE,"his father,",H1
11135,KJV,Genesis,27,Genesis27:38,PHRASE,Hast thou,
11136,KJV,Genesis,27,Genesis27:38,PHRASE,but one,H259
11137,KJV,Genesis,27,Genesis27:38,WORD,"blessing,",H1293
11138,KJV,Genesis,27,Genesis27:38,PHRASE,my father?,H1
11139,KJV,Genesis,27,Genesis27:38,PHRASE,"bless me,",H1288
11140,KJV,Genesis,27,Genesis27:38,WORD,[even],
11141,KJV,Genesis,27,Genesis27:38,WORD,me,H589
11142,KJV,Genesis,27,Genesis27:38,WORD,"also,",H1571
11143,KJV,Genesis,27,Genesis27:38,PHRASE,O my father.,H1
11144,KJV,Genesis,27,Genesis27:38,WORD,And,H5375
11145,KJV,Genesis,27,Genesis27:38,WORD,Esau,H6215
11146,KJV,Genesis,27,Genesis27:38,PHRASE,lifted up,H5375
11147,KJV,Genesis,27,Genesis27:38,PHRASE,"his voice,",H6963
11148,KJV,Genesis,27,Genesis27:38,PHRASE,and wept.,H1058
11149,KJV,Genesis,27,Genesis27:39,WORD,And,H6030
11150,KJV,Genesis,27,Genesis27:39,WORD,Isaac,H3327
11151,KJV,Genesis,27,Genesis27:39,PHRASE,his father,H1
11152,KJV,Genesis,27,Genesis27:39,WORD,answered,H6030
11153,KJV,Genesis,27,Genesis27:39,PHRASE,and said,H559
11154,KJV,Genesis,27,Genesis27:39,PHRASE,"unto him,",H413
11155,KJV,Genesis,27,Genesis27:39,WORD,"Behold,",H2009
11156,KJV,Genesis,27,Genesis27:39,PHRASE,thy dwelling,H4186
11157,KJV,Genesis,27,Genesis27:39,PHRASE,shall be,H1961
11158,KJV,Genesis,27,Genesis27:39,PHRASE,the fatness,H4924
11159,KJV,Genesis,27,Genesis27:39,PHRASE,"of the earth,",H776
11160,KJV,Genesis,27,Genesis27:39,PHRASE,and of the dew,H2919
11161,KJV,Genesis,27,Genesis27:39,PHRASE,of heaven,H8064
11162,KJV,Genesis,27,Genesis27:39,PHRASE,from above;,H5921
11163,KJV,Genesis,27,Genesis27:40,PHRASE,And by,H5921
11164,KJV,Genesis,27,Genesis27:40,PHRASE,thy sword,H2719
11165,KJV,Genesis,27,Genesis27:40,PHRASE,"shalt thou live,",H2421
11166,KJV,Genesis,27,Genesis27:40,WORD,and,H853
11167,KJV,Genesis,27,Genesis27:40,PHRASE,shalt serve,H5647
11168,KJV,Genesis,27,Genesis27:40,PHRASE,thy brother;,H251
11169,KJV,Genesis,27,Genesis27:40,PHRASE,and it shall come to pass,H1961
11170,KJV,Genesis,27,Genesis27:40,WORD,when,H834
11171,KJV,Genesis,27,Genesis27:40,PHRASE,"thou shalt have the dominion,",H7300
11172,KJV,Genesis,27,Genesis27:40,PHRASE,that thou shalt break,H6561
11173,KJV,Genesis,27,Genesis27:40,PHRASE,his yoke,H5923
11174,KJV,Genesis,27,Genesis27:40,PHRASE,from off,H5921
11175,KJV,Genesis,27,Genesis27:40,PHRASE,thy neck.,H6677
11176,KJV,Genesis,27,Genesis27:41,WORD,And,H7852
11177,KJV,Genesis,27,Genesis27:41,WORD,Esau,H6215
11178,KJV,Genesis,27,Genesis27:41,WORD,hated,H7852
11179,KJV,Genesis,27,Genesis27:41,WORD,Jacob,H3290
11180,KJV,Genesis,27,Genesis27:41,WORD,because,H5921
11181,KJV,Genesis,27,Genesis27:41,PHRASE,of the blessing,H1293
11182,KJV,Genesis,27,Genesis27:41,WORD,wherewith,H834
11183,KJV,Genesis,27,Genesis27:41,PHRASE,his father,H1
11184,KJV,Genesis,27,Genesis27:41,PHRASE,blessed him:,H1288
11185,KJV,Genesis,27,Genesis27:41,WORD,and,H559
11186,KJV,Genesis,27,Genesis27:41,WORD,Esau,H6215
11187,KJV,Genesis,27,Genesis27:41,WORD,said,H559
11188,KJV,Genesis,27,Genesis27:41,PHRASE,"in his heart,",H3820
11189,KJV,Genesis,27,Genesis27:41,PHRASE,The days,H3117
11190,KJV,Genesis,27,Genesis27:41,PHRASE,of mourning,H60
11191,KJV,Genesis,27,Genesis27:41,PHRASE,for my father,H1
11192,KJV,Genesis,27,Genesis27:41,PHRASE,are at hand;,H7126
11193,KJV,Genesis,27,Genesis27:41,PHRASE,then will I slay,H2026
11194,KJV,Genesis,27,Genesis27:41,PHRASE,my brother,H251
11195,KJV,Genesis,27,Genesis27:41,WORD,Jacob.,H3290
11196,KJV,Genesis,27,Genesis27:42,WORD,And,H5046
11197,KJV,Genesis,27,Genesis27:42,PHRASE,these words,H1697
11198,KJV,Genesis,27,Genesis27:42,PHRASE,of Esau,H6215
11199,KJV,Genesis,27,Genesis27:42,WORD,her,H1121
11200,KJV,Genesis,27,Genesis27:42,WORD,elder,H1419
11201,KJV,Genesis,27,Genesis27:42,WORD,son,H1121
11202,KJV,Genesis,27,Genesis27:42,PHRASE,were told,H5046
11203,KJV,Genesis,27,Genesis27:42,PHRASE,to Rebekah:,H7259
11204,KJV,Genesis,27,Genesis27:42,PHRASE,and she sent,H7971
11205,KJV,Genesis,27,Genesis27:42,PHRASE,and called,H7121
11206,KJV,Genesis,27,Genesis27:42,WORD,Jacob,H3290
11207,KJV,Genesis,27,Genesis27:42,WORD,her,H1121
11208,KJV,Genesis,27,Genesis27:42,WORD,younger,H6996
11209,KJV,Genesis,27,Genesis27:42,WORD,"son,",H1121
11210,KJV,Genesis,27,Genesis27:42,PHRASE,and said,H559
11211,KJV,Genesis,27,Genesis27:42,PHRASE,"unto him,",H413
11212,KJV,Genesis,27,Genesis27:42,WORD,"Behold,",H2009
11213,KJV,Genesis,27,Genesis27:42,PHRASE,thy brother,H251
11214,KJV,Genesis,27,Genesis27:42,WORD,"Esau,",H6215
11215,KJV,Genesis,27,Genesis27:42,PHRASE,"as touching thee,",
11216,KJV,Genesis,27,Genesis27:42,PHRASE,"doth comfort himself,",H5162
11217,KJV,Genesis,27,Genesis27:42,WORD,[purposing],
11218,KJV,Genesis,27,Genesis27:42,PHRASE,to kill thee.,H2026
11219,KJV,Genesis,27,Genesis27:43,PHRASE,"Now therefore,",H6258
11220,KJV,Genesis,27,Genesis27:43,PHRASE,"my son,",H1121
11221,KJV,Genesis,27,Genesis27:43,WORD,obey,H8085
11222,KJV,Genesis,27,Genesis27:43,PHRASE,my voice;,H6963
11223,KJV,Genesis,27,Genesis27:43,PHRASE,"and arise,",H6965
11224,KJV,Genesis,27,Genesis27:43,WORD,flee,H1272
11225,KJV,Genesis,27,Genesis27:43,WORD,thou,
11226,KJV,Genesis,27,Genesis27:43,WORD,to,H413
11227,KJV,Genesis,27,Genesis27:43,WORD,Laban,H3837
11228,KJV,Genesis,27,Genesis27:43,PHRASE,my brother,H251
11229,KJV,Genesis,27,Genesis27:43,PHRASE,to Haran;,H2771
11230,KJV,Genesis,27,Genesis27:44,PHRASE,And tarry,H3427
11231,KJV,Genesis,27,Genesis27:44,PHRASE,with him,H5973
11232,KJV,Genesis,27,Genesis27:44,PHRASE,a few,H259
11233,KJV,Genesis,27,Genesis27:44,WORD,"days,",H3117
11234,KJV,Genesis,27,Genesis27:44,WORD,until,H5704
11235,KJV,Genesis,27,Genesis27:44,PHRASE,thy brother's,H251
11236,KJV,Genesis,27,Genesis27:44,WORD,fury,H2534
11237,KJV,Genesis,27,Genesis27:44,PHRASE,turn away;,H7725
11238,KJV,Genesis,27,Genesis27:45,WORD,Until,H5704
11239,KJV,Genesis,27,Genesis27:45,PHRASE,thy brother's,H251
11240,KJV,Genesis,27,Genesis27:45,WORD,anger,H639
11241,KJV,Genesis,27,Genesis27:45,PHRASE,turn away,H7725
11242,KJV,Genesis,27,Genesis27:45,PHRASE,"from thee,",H4480
11243,KJV,Genesis,27,Genesis27:45,PHRASE,and he forget,H7911
11244,KJV,Genesis,27,Genesis27:45,WORD,[that],
11245,KJV,Genesis,27,Genesis27:45,WORD,which,H834
11246,KJV,Genesis,27,Genesis27:45,PHRASE,thou hast done,H6213
11247,KJV,Genesis,27,Genesis27:45,PHRASE,to him:,
11248,KJV,Genesis,27,Genesis27:45,PHRASE,"then I will send,",H7971
11249,KJV,Genesis,27,Genesis27:45,PHRASE,and fetch thee,H3947
11250,KJV,Genesis,27,Genesis27:45,PHRASE,from thence:,H8033
11251,KJV,Genesis,27,Genesis27:45,WORD,why,H4100
11252,KJV,Genesis,27,Genesis27:45,PHRASE,should I be deprived,H7921
11253,KJV,Genesis,27,Genesis27:45,WORD,also,H1571
11254,KJV,Genesis,27,Genesis27:45,PHRASE,of you both,H8147
11255,KJV,Genesis,27,Genesis27:45,WORD,in,H3117
11256,KJV,Genesis,27,Genesis27:45,WORD,one,H259
11257,KJV,Genesis,27,Genesis27:45,WORD,day?,H3117
11258,KJV,Genesis,27,Genesis27:46,WORD,And,H559
11259,KJV,Genesis,27,Genesis27:46,WORD,Rebekah,H7259
11260,KJV,Genesis,27,Genesis27:46,WORD,said,H559
11261,KJV,Genesis,27,Genesis27:46,WORD,to,H413
11262,KJV,Genesis,27,Genesis27:46,WORD,"Isaac,",H3327
11263,KJV,Genesis,27,Genesis27:46,PHRASE,I am weary,H6973
11264,KJV,Genesis,27,Genesis27:46,PHRASE,of my life,H2416
11265,KJV,Genesis,27,Genesis27:46,WORD,because,H6440
11266,KJV,Genesis,27,Genesis27:46,PHRASE,of the daughters,H1323
11267,KJV,Genesis,27,Genesis27:46,PHRASE,of Heth:,H2845
11268,KJV,Genesis,27,Genesis27:46,WORD,if,H518
11269,KJV,Genesis,27,Genesis27:46,WORD,Jacob,H3290
11270,KJV,Genesis,27,Genesis27:46,WORD,take,H3947
11271,KJV,Genesis,27,Genesis27:46,PHRASE,a wife,H802
11272,KJV,Genesis,27,Genesis27:46,PHRASE,of the daughters,H1323
11273,KJV,Genesis,27,Genesis27:46,PHRASE,"of Heth,",H2845
11274,KJV,Genesis,27,Genesis27:46,PHRASE,such as these,H428
11275,KJV,Genesis,27,Genesis27:46,PHRASE,[which are],
11276,KJV,Genesis,27,Genesis27:46,PHRASE,of the daughters,H1323
11277,KJV,Genesis,27,Genesis27:46,PHRASE,"of the land,",H776
11278,KJV,Genesis,27,Genesis27:46,PHRASE,what good,H4100
11279,KJV,Genesis,27,Genesis27:46,WORD,shall,
11280,KJV,Genesis,27,Genesis27:46,PHRASE,my life,H2416
11281,KJV,Genesis,27,Genesis27:46,PHRASE,do me?,
11282,KJV,Genesis,28,Genesis28:1,WORD,And,H7121
11283,KJV,Genesis,28,Genesis28:1,WORD,Isaac,H3327
11284,KJV,Genesis,28,Genesis28:1,WORD,called,H7121
11285,KJV,Genesis,28,Genesis28:1,WORD,"Jacob,",H3290
11286,KJV,Genesis,28,Genesis28:1,PHRASE,and blessed,H1288
