bible_version,bible_book,bible_chapter,bible_verse,verse_part_type,verse_part,hebrew_id
KJV,Exodus,32,Exodus32:23,WORD,that,H834
KJV,Exodus,32,Exodus32:23,PHRASE,brought us up,H5927
KJV,Exodus,32,Exodus32:23,PHRASE,out of the land,H776
KJV,Exodus,32,Exodus32:23,PHRASE,"of Egypt,",H4714
KJV,Exodus,32,Exodus32:23,PHRASE,we wot,H3045
KJV,Exodus,32,Exodus32:23,WORD,not,H3808
KJV,Exodus,32,Exodus32:23,WORD,what,H4100
KJV,Exodus,32,Exodus32:23,PHRASE,is become,H1961
KJV,Exodus,32,Exodus32:23,PHRASE,of him.,
KJV,Exodus,32,Exodus32:24,PHRASE,And I said,H559
KJV,Exodus,32,Exodus32:24,PHRASE,"unto them,",
KJV,Exodus,32,Exodus32:24,WORD,Whosoever,H4310
KJV,Exodus,32,Exodus32:24,PHRASE,"hath any gold,",H2091
KJV,Exodus,32,Exodus32:24,PHRASE,let them break [it] off.,H6561
KJV,Exodus,32,Exodus32:24,PHRASE,So they gave,H5414
KJV,Exodus,32,Exodus32:24,WORD,[it],
KJV,Exodus,32,Exodus32:24,WORD,me:,H589
KJV,Exodus,32,Exodus32:24,PHRASE,then I cast it,H7993
KJV,Exodus,32,Exodus32:24,PHRASE,"into the fire,",H784
KJV,Exodus,32,Exodus32:24,PHRASE,and there came out,H3318
KJV,Exodus,32,Exodus32:24,WORD,this,H2088
KJV,Exodus,32,Exodus32:24,WORD,calf.,H5695
KJV,Exodus,32,Exodus32:25,PHRASE,And when,H7200
KJV,Exodus,32,Exodus32:25,WORD,Moses,H4872
KJV,Exodus,32,Exodus32:25,WORD,saw,H7200
KJV,Exodus,32,Exodus32:25,WORD,that,H3588
KJV,Exodus,32,Exodus32:25,PHRASE,the people,H5971
KJV,Exodus,32,Exodus32:25,WORD,[were],
KJV,Exodus,32,Exodus32:25,WORD,naked;,H6544
KJV,Exodus,32,Exodus32:25,WORD,(for,H3588
KJV,Exodus,32,Exodus32:25,WORD,Aaron,H175
KJV,Exodus,32,Exodus32:25,PHRASE,had made them naked,H6544
KJV,Exodus,32,Exodus32:25,PHRASE,unto [their] shame,H8103
KJV,Exodus,32,Exodus32:25,PHRASE,among their enemies:),H6965
KJV,Exodus,32,Exodus32:26,WORD,Then,H5975
KJV,Exodus,32,Exodus32:26,WORD,Moses,H4872
KJV,Exodus,32,Exodus32:26,WORD,stood,H5975
KJV,Exodus,32,Exodus32:26,PHRASE,in the gate,H8179
KJV,Exodus,32,Exodus32:26,PHRASE,"of the camp,",H4264
KJV,Exodus,32,Exodus32:26,PHRASE,"and said,",H559
KJV,Exodus,32,Exodus32:26,WORD,Who,H4310
KJV,Exodus,32,Exodus32:26,WORD,[is],
KJV,Exodus,32,Exodus32:26,PHRASE,on the LORD'S side?,H3068
KJV,Exodus,32,Exodus32:26,PHRASE,[let him come],
KJV,Exodus,32,Exodus32:26,PHRASE,unto me.,H413
KJV,Exodus,32,Exodus32:26,WORD,And,H622
KJV,Exodus,32,Exodus32:26,WORD,all,H3605
KJV,Exodus,32,Exodus32:26,PHRASE,the sons,H1121
KJV,Exodus,32,Exodus32:26,PHRASE,of Levi,H3878
KJV,Exodus,32,Exodus32:26,PHRASE,gathered themselves together,H622
KJV,Exodus,32,Exodus32:26,PHRASE,unto him.,H413
KJV,Exodus,32,Exodus32:27,PHRASE,And he said,H559
KJV,Exodus,32,Exodus32:27,PHRASE,"unto them,",
KJV,Exodus,32,Exodus32:27,WORD,Thus,H3541
KJV,Exodus,32,Exodus32:27,WORD,saith,H559
KJV,Exodus,32,Exodus32:27,PHRASE,the LORD,H3068
KJV,Exodus,32,Exodus32:27,WORD,God,H430
KJV,Exodus,32,Exodus32:27,PHRASE,"of Israel,",H3478
KJV,Exodus,32,Exodus32:27,WORD,Put,H7760
KJV,Exodus,32,Exodus32:27,PHRASE,every man,H376
KJV,Exodus,32,Exodus32:27,PHRASE,his sword,H2719
KJV,Exodus,32,Exodus32:27,WORD,by,H5921
KJV,Exodus,32,Exodus32:27,PHRASE,"his side,",H3409
KJV,Exodus,32,Exodus32:27,WORD,[and],
KJV,Exodus,32,Exodus32:27,PHRASE,go in,H5674
KJV,Exodus,32,Exodus32:27,PHRASE,and out,H7725
KJV,Exodus,32,Exodus32:27,PHRASE,from gate,H8179
KJV,Exodus,32,Exodus32:27,PHRASE,to gate,H8179
KJV,Exodus,32,Exodus32:27,PHRASE,"throughout the camp,",H4264
KJV,Exodus,32,Exodus32:27,PHRASE,and slay,H2026
KJV,Exodus,32,Exodus32:27,PHRASE,every man,H376
KJV,Exodus,32,Exodus32:27,PHRASE,"his brother,",H251
KJV,Exodus,32,Exodus32:27,PHRASE,and every man,H376
KJV,Exodus,32,Exodus32:27,PHRASE,"his companion,",H7453
KJV,Exodus,32,Exodus32:27,PHRASE,and every man,H376
KJV,Exodus,32,Exodus32:27,PHRASE,his neighbour.,H7138
KJV,Exodus,32,Exodus32:28,WORD,And,H6213
KJV,Exodus,32,Exodus32:28,PHRASE,the children,H1121
KJV,Exodus,32,Exodus32:28,PHRASE,of Levi,H3878
KJV,Exodus,32,Exodus32:28,WORD,did,H6213
KJV,Exodus,32,Exodus32:28,PHRASE,according to the word,H1697
KJV,Exodus,32,Exodus32:28,PHRASE,of Moses:,H4872
KJV,Exodus,32,Exodus32:28,PHRASE,and there fell,H5307
KJV,Exodus,32,Exodus32:28,WORD,of,H4480
KJV,Exodus,32,Exodus32:28,PHRASE,the people,H5971
KJV,Exodus,32,Exodus32:28,WORD,that,H1931
KJV,Exodus,32,Exodus32:28,WORD,day,H3117
KJV,Exodus,32,Exodus32:28,PHRASE,about three,H7969
KJV,Exodus,32,Exodus32:28,WORD,thousand,H505
KJV,Exodus,32,Exodus32:28,WORD,men.,H376
KJV,Exodus,32,Exodus32:29,WORD,For,H559
KJV,Exodus,32,Exodus32:29,WORD,Moses,H4872
KJV,Exodus,32,Exodus32:29,PHRASE,"had said,",H559
KJV,Exodus,32,Exodus32:29,WORD,Consecrate,H4390
KJV,Exodus,32,Exodus32:29,WORD,yourselves,H3027
KJV,Exodus,32,Exodus32:29,PHRASE,to day,H3117
KJV,Exodus,32,Exodus32:29,PHRASE,"to the LORD,",H3068
KJV,Exodus,32,Exodus32:29,WORD,even,H3588
KJV,Exodus,32,Exodus32:29,PHRASE,every man,H376
KJV,Exodus,32,Exodus32:29,PHRASE,"upon his son,",H1121
KJV,Exodus,32,Exodus32:29,PHRASE,and upon his brother;,H251
KJV,Exodus,32,Exodus32:29,PHRASE,that he may bestow,H5414
KJV,Exodus,32,Exodus32:29,PHRASE,upon you,H5921
KJV,Exodus,32,Exodus32:29,PHRASE,a blessing,H1293
KJV,Exodus,32,Exodus32:29,PHRASE,this day.,H3117
KJV,Exodus,32,Exodus32:30,PHRASE,And it came to pass,H1961
KJV,Exodus,32,Exodus32:30,PHRASE,"on the morrow,",H4283
KJV,Exodus,32,Exodus32:30,WORD,that,H559
KJV,Exodus,32,Exodus32:30,WORD,Moses,H4872
KJV,Exodus,32,Exodus32:30,WORD,said,H559
KJV,Exodus,32,Exodus32:30,WORD,unto,H413
KJV,Exodus,32,Exodus32:30,PHRASE,"the people,",H5971
KJV,Exodus,32,Exodus32:30,WORD,Ye,H859
KJV,Exodus,32,Exodus32:30,PHRASE,have sinned,H2398
KJV,Exodus,32,Exodus32:30,WORD,a,H2401
KJV,Exodus,32,Exodus32:30,WORD,great,H1419
KJV,Exodus,32,Exodus32:30,WORD,sin:,H2401
KJV,Exodus,32,Exodus32:30,PHRASE,and now,H6258
KJV,Exodus,32,Exodus32:30,PHRASE,I will go up,H5927
KJV,Exodus,32,Exodus32:30,WORD,unto,H413
KJV,Exodus,32,Exodus32:30,PHRASE,the LORD;,H3068
KJV,Exodus,32,Exodus32:30,WORD,peradventure,H194
KJV,Exodus,32,Exodus32:30,PHRASE,I shall make an atonement,H3722
KJV,Exodus,32,Exodus32:30,WORD,for,H1157
KJV,Exodus,32,Exodus32:30,PHRASE,your sin.,H2403
KJV,Exodus,32,Exodus32:31,WORD,And,H7725
KJV,Exodus,32,Exodus32:31,WORD,Moses,H4872
KJV,Exodus,32,Exodus32:31,WORD,returned,H7725
KJV,Exodus,32,Exodus32:31,WORD,unto,H413
KJV,Exodus,32,Exodus32:31,PHRASE,"the LORD,",H3068
KJV,Exodus,32,Exodus32:31,PHRASE,"and said,",H559
KJV,Exodus,32,Exodus32:31,WORD,"Oh,",H577
KJV,Exodus,32,Exodus32:31,WORD,this,H2088
KJV,Exodus,32,Exodus32:31,WORD,people,H5971
KJV,Exodus,32,Exodus32:31,PHRASE,have sinned,H2398
KJV,Exodus,32,Exodus32:31,WORD,a,H2401
KJV,Exodus,32,Exodus32:31,WORD,great,H1419
KJV,Exodus,32,Exodus32:31,WORD,"sin,",H2401
KJV,Exodus,32,Exodus32:31,PHRASE,and have made,H6213
KJV,Exodus,32,Exodus32:31,WORD,them,
KJV,Exodus,32,Exodus32:31,WORD,gods,H430
KJV,Exodus,32,Exodus32:31,PHRASE,of gold.,H2091
KJV,Exodus,32,Exodus32:32,PHRASE,"Yet now,",H6258
KJV,Exodus,32,Exodus32:32,WORD,if,H518
KJV,Exodus,32,Exodus32:32,PHRASE,thou wilt forgive,H5375
KJV,Exodus,32,Exodus32:32,PHRASE,their sin--;,H2403
KJV,Exodus,32,Exodus32:32,PHRASE,and if,H518
KJV,Exodus,32,Exodus32:32,WORD,"not,",H369
KJV,Exodus,32,Exodus32:32,PHRASE,"blot me,",H4229
KJV,Exodus,32,Exodus32:32,PHRASE,"I pray thee,",H4994
KJV,Exodus,32,Exodus32:32,PHRASE,out of thy book,H5612
KJV,Exodus,32,Exodus32:32,WORD,which,H834
KJV,Exodus,32,Exodus32:32,PHRASE,thou hast written.,H3789
KJV,Exodus,32,Exodus32:33,WORD,And,H559
KJV,Exodus,32,Exodus32:33,PHRASE,the LORD,H3068
KJV,Exodus,32,Exodus32:33,WORD,said,H559
KJV,Exodus,32,Exodus32:33,WORD,unto,H413
KJV,Exodus,32,Exodus32:33,WORD,"Moses,",H4872
KJV,Exodus,32,Exodus32:33,WORD,,H4310
KJV,Exodus,32,Exodus32:33,WORD,Whosoever,H834
KJV,Exodus,32,Exodus32:33,PHRASE,hath sinned,H2398
KJV,Exodus,32,Exodus32:33,PHRASE,"against me,",H589
KJV,Exodus,32,Exodus32:33,PHRASE,him will I blot,H4229
KJV,Exodus,32,Exodus32:33,PHRASE,out of my book.,H5612
KJV,Exodus,32,Exodus32:34,PHRASE,Therefore now,H6258
KJV,Exodus,32,Exodus32:34,WORD,"go,",H3212
KJV,Exodus,32,Exodus32:34,WORD,lead,H5148
KJV,Exodus,32,Exodus32:34,PHRASE,the people,H5971
KJV,Exodus,32,Exodus32:34,WORD,unto,H413
KJV,Exodus,32,Exodus32:34,PHRASE,[the place],
KJV,Exodus,32,Exodus32:34,PHRASE,of which,H834
KJV,Exodus,32,Exodus32:34,PHRASE,I have spoken,H1696
KJV,Exodus,32,Exodus32:34,PHRASE,unto thee:,
KJV,Exodus,32,Exodus32:34,WORD,"behold,",H2009
KJV,Exodus,32,Exodus32:34,PHRASE,mine Angel,H4397
KJV,Exodus,32,Exodus32:34,PHRASE,shall go,H3212
KJV,Exodus,32,Exodus32:34,PHRASE,before thee:,H6440
KJV,Exodus,32,Exodus32:34,PHRASE,nevertheless in the day,H3117
KJV,Exodus,32,Exodus32:34,PHRASE,when I visit,H6485
KJV,Exodus,32,Exodus32:34,PHRASE,I will visit,H6485
KJV,Exodus,32,Exodus32:34,PHRASE,their sin,H2403
KJV,Exodus,32,Exodus32:34,PHRASE,upon them.,H5921
KJV,Exodus,32,Exodus32:35,WORD,And,H5062
KJV,Exodus,32,Exodus32:35,PHRASE,the LORD,H3068
KJV,Exodus,32,Exodus32:35,WORD,plagued,H5062
KJV,Exodus,32,Exodus32:35,PHRASE,"the people,",H5971
KJV,Exodus,32,Exodus32:35,WORD,because,H5921
KJV,Exodus,32,Exodus32:35,WORD,,H834
KJV,Exodus,32,Exodus32:35,PHRASE,they made,H6213
KJV,Exodus,32,Exodus32:35,PHRASE,"the calf,",H5695
KJV,Exodus,32,Exodus32:35,WORD,which,H834
KJV,Exodus,32,Exodus32:35,WORD,Aaron,H175
KJV,Exodus,32,Exodus32:35,WORD,made.,H6213
KJV,Exodus,33,Exodus33:1,WORD,And,H1696
KJV,Exodus,33,Exodus33:1,PHRASE,the LORD,H3068
KJV,Exodus,33,Exodus33:1,WORD,said,H1696
KJV,Exodus,33,Exodus33:1,WORD,unto,H413
KJV,Exodus,33,Exodus33:1,WORD,"Moses,",H4872
KJV,Exodus,33,Exodus33:1,WORD,"Depart,",H3212
KJV,Exodus,33,Exodus33:1,WORD,[and],
KJV,Exodus,33,Exodus33:1,PHRASE,go up,H5927
KJV,Exodus,33,Exodus33:1,WORD,"hence,",H2088
KJV,Exodus,33,Exodus33:1,WORD,thou,H859
KJV,Exodus,33,Exodus33:1,PHRASE,and the people,H5971
KJV,Exodus,33,Exodus33:1,WORD,which,H834
KJV,Exodus,33,Exodus33:1,PHRASE,thou hast brought up,H5927
KJV,Exodus,33,Exodus33:1,PHRASE,out of the land,H776
KJV,Exodus,33,Exodus33:1,PHRASE,"of Egypt,",H4714
KJV,Exodus,33,Exodus33:1,WORD,unto,H413
KJV,Exodus,33,Exodus33:1,PHRASE,the land,H776
KJV,Exodus,33,Exodus33:1,WORD,which,H834
KJV,Exodus,33,Exodus33:1,PHRASE,I sware,H7650
KJV,Exodus,33,Exodus33:1,PHRASE,"unto Abraham,",H85
KJV,Exodus,33,Exodus33:1,PHRASE,"to Isaac,",H3327
KJV,Exodus,33,Exodus33:1,PHRASE,"and to Jacob,",H3290
KJV,Exodus,33,Exodus33:1,WORD,"saying,",H559
KJV,Exodus,33,Exodus33:1,PHRASE,Unto thy seed,H2233
KJV,Exodus,33,Exodus33:1,PHRASE,will I give it:,H5414
KJV,Exodus,33,Exodus33:2,PHRASE,And I will send,H7971
KJV,Exodus,33,Exodus33:2,PHRASE,an angel,H4397
KJV,Exodus,33,Exodus33:2,PHRASE,before thee;,H6440
KJV,Exodus,33,Exodus33:2,PHRASE,and I will drive out,H1644
KJV,Exodus,33,Exodus33:2,PHRASE,"the Canaanite,",H3669
KJV,Exodus,33,Exodus33:2,PHRASE,"the Amorite,",H567
KJV,Exodus,33,Exodus33:2,PHRASE,"and the Hittite,",H2850
KJV,Exodus,33,Exodus33:2,PHRASE,"and the Perizzite,",H6522
KJV,Exodus,33,Exodus33:2,PHRASE,"the Hivite,",H2340
KJV,Exodus,33,Exodus33:2,PHRASE,and the Jebusite:,H2983
KJV,Exodus,33,Exodus33:3,WORD,Unto,H413
KJV,Exodus,33,Exodus33:3,PHRASE,a land,H776
KJV,Exodus,33,Exodus33:3,WORD,flowing,H2100
KJV,Exodus,33,Exodus33:3,PHRASE,with milk,H2461
KJV,Exodus,33,Exodus33:3,PHRASE,and honey:,H1706
KJV,Exodus,33,Exodus33:3,WORD,for,H3588
KJV,Exodus,33,Exodus33:3,PHRASE,I will,H5927
KJV,Exodus,33,Exodus33:3,WORD,not,H3808
KJV,Exodus,33,Exodus33:3,PHRASE,go up,H5927
KJV,Exodus,33,Exodus33:3,PHRASE,in the midst of thee;,H7130
KJV,Exodus,33,Exodus33:3,WORD,for,H3588
KJV,Exodus,33,Exodus33:3,WORD,thou,H859
KJV,Exodus,33,Exodus33:3,WORD,[art],
KJV,Exodus,33,Exodus33:3,WORD,a,H5971
KJV,Exodus,33,Exodus33:3,WORD,stiffnecked,H7186
KJV,Exodus,33,Exodus33:3,WORD,,H6203
KJV,Exodus,33,Exodus33:3,WORD,people:,H5971
KJV,Exodus,33,Exodus33:3,WORD,lest,H6435
KJV,Exodus,33,Exodus33:3,PHRASE,I consume thee,H3615
KJV,Exodus,33,Exodus33:3,PHRASE,in the way.,H1870
KJV,Exodus,33,Exodus33:4,PHRASE,And when,H8085
KJV,Exodus,33,Exodus33:4,PHRASE,the people,H5971
KJV,Exodus,33,Exodus33:4,WORD,heard,H8085
KJV,Exodus,33,Exodus33:4,WORD,these,H2088
KJV,Exodus,33,Exodus33:4,WORD,evil,H7451
KJV,Exodus,33,Exodus33:4,WORD,"tidings,",H1697
KJV,Exodus,33,Exodus33:4,PHRASE,they mourned:,H56
KJV,Exodus,33,Exodus33:4,PHRASE,and no,H3808
KJV,Exodus,33,Exodus33:4,WORD,man,H376
KJV,Exodus,33,Exodus33:4,PHRASE,did put,H7896
KJV,Exodus,33,Exodus33:4,PHRASE,on him,H5921
KJV,Exodus,33,Exodus33:4,PHRASE,his ornaments.,H5716
KJV,Exodus,33,Exodus33:5,WORD,For,H559
KJV,Exodus,33,Exodus33:5,PHRASE,the LORD,H3068
KJV,Exodus,33,Exodus33:5,PHRASE,had said,H559
KJV,Exodus,33,Exodus33:5,WORD,unto,H413
KJV,Exodus,33,Exodus33:5,WORD,"Moses,",H4872
KJV,Exodus,33,Exodus33:5,WORD,Say,H559
KJV,Exodus,33,Exodus33:5,WORD,unto,H413
KJV,Exodus,33,Exodus33:5,PHRASE,the children,H1121
KJV,Exodus,33,Exodus33:5,PHRASE,"of Israel,",H3478
KJV,Exodus,33,Exodus33:5,WORD,Ye,H859
KJV,Exodus,33,Exodus33:5,WORD,[are],
KJV,Exodus,33,Exodus33:5,WORD,a,H5971
KJV,Exodus,33,Exodus33:5,WORD,stiffnecked,H7186
KJV,Exodus,33,Exodus33:5,WORD,,H6203
KJV,Exodus,33,Exodus33:5,WORD,people:,H5971
KJV,Exodus,33,Exodus33:5,PHRASE,I will come up,H5927
KJV,Exodus,33,Exodus33:5,PHRASE,into the midst of thee,H7130
KJV,Exodus,33,Exodus33:5,WORD,in,H7281
KJV,Exodus,33,Exodus33:5,WORD,a,H259
KJV,Exodus,33,Exodus33:5,WORD,"moment,",H7281
KJV,Exodus,33,Exodus33:5,PHRASE,and consume thee:,H3615
KJV,Exodus,33,Exodus33:5,PHRASE,therefore now,H6258
KJV,Exodus,33,Exodus33:5,PHRASE,put off,H3381
KJV,Exodus,33,Exodus33:5,PHRASE,thy ornaments,H5716
KJV,Exodus,33,Exodus33:5,PHRASE,"from thee,",H5921
KJV,Exodus,33,Exodus33:5,PHRASE,that I may know,H3045
KJV,Exodus,33,Exodus33:5,WORD,what,H4100
KJV,Exodus,33,Exodus33:5,PHRASE,to do,H6213
KJV,Exodus,33,Exodus33:5,PHRASE,unto thee.,
KJV,Exodus,33,Exodus33:6,WORD,And,H5337
KJV,Exodus,33,Exodus33:6,PHRASE,the children,H1121
KJV,Exodus,33,Exodus33:6,PHRASE,of Israel,H3478
KJV,Exodus,33,Exodus33:6,PHRASE,stripped themselves,H5337
KJV,Exodus,33,Exodus33:6,PHRASE,of their ornaments,H5716
KJV,Exodus,33,Exodus33:6,PHRASE,by the mount,H2022
KJV,Exodus,33,Exodus33:6,WORD,Horeb.,H2722
KJV,Exodus,33,Exodus33:7,PHRASE,And Moses,H4872
KJV,Exodus,33,Exodus33:7,WORD,took,H3947
KJV,Exodus,33,Exodus33:7,PHRASE,"the tabernacle,",H168
KJV,Exodus,33,Exodus33:7,PHRASE,and pitched,H5186
KJV,Exodus,33,Exodus33:7,WORD,it,
KJV,Exodus,33,Exodus33:7,WORD,without,H2351
KJV,Exodus,33,Exodus33:7,PHRASE,"the camp,",H4264
KJV,Exodus,33,Exodus33:7,PHRASE,afar off,H7368
KJV,Exodus,33,Exodus33:7,WORD,from,H4480
KJV,Exodus,33,Exodus33:7,PHRASE,"the camp,",H4264
KJV,Exodus,33,Exodus33:7,PHRASE,and called,H7121
KJV,Exodus,33,Exodus33:7,WORD,it,
KJV,Exodus,33,Exodus33:7,PHRASE,the Tabernacle,H168
KJV,Exodus,33,Exodus33:7,PHRASE,of the congregation.,H4150
KJV,Exodus,33,Exodus33:7,PHRASE,"And it came to pass,",H1961
KJV,Exodus,33,Exodus33:7,WORD,[that],
KJV,Exodus,33,Exodus33:7,PHRASE,every one,H3605
KJV,Exodus,33,Exodus33:7,PHRASE,which sought,H1245
KJV,Exodus,33,Exodus33:7,PHRASE,the LORD,H3068
KJV,Exodus,33,Exodus33:7,PHRASE,went out,H3318
KJV,Exodus,33,Exodus33:7,WORD,unto,H413
KJV,Exodus,33,Exodus33:7,PHRASE,the tabernacle,H168
KJV,Exodus,33,Exodus33:7,PHRASE,"of the congregation,",H4150
KJV,Exodus,33,Exodus33:7,WORD,which,H834
KJV,Exodus,33,Exodus33:7,WORD,[was],
KJV,Exodus,33,Exodus33:7,WORD,without,H2351
KJV,Exodus,33,Exodus33:7,PHRASE,the camp.,H4264
KJV,Exodus,33,Exodus33:8,PHRASE,"And it came to pass,",H1961
KJV,Exodus,33,Exodus33:8,WORD,when,H3318
KJV,Exodus,33,Exodus33:8,WORD,Moses,H4872
KJV,Exodus,33,Exodus33:8,PHRASE,went out,H3318
KJV,Exodus,33,Exodus33:8,WORD,unto,H413
KJV,Exodus,33,Exodus33:8,PHRASE,"the tabernacle,",H168
KJV,Exodus,33,Exodus33:8,WORD,[that],
KJV,Exodus,33,Exodus33:8,WORD,all,H3605
KJV,Exodus,33,Exodus33:8,PHRASE,the people,H5971
KJV,Exodus,33,Exodus33:8,PHRASE,"rose up,",H6965
KJV,Exodus,33,Exodus33:8,PHRASE,and stood,H5324
KJV,Exodus,33,Exodus33:8,PHRASE,every man,H376
KJV,Exodus,33,Exodus33:8,WORD,[at],
KJV,Exodus,33,Exodus33:8,PHRASE,his tent,H168
KJV,Exodus,33,Exodus33:8,WORD,"door,",H6607
KJV,Exodus,33,Exodus33:8,PHRASE,and looked,H5027
KJV,Exodus,33,Exodus33:8,WORD,after,H310
KJV,Exodus,33,Exodus33:8,WORD,"Moses,",H4872
KJV,Exodus,33,Exodus33:8,WORD,until,H5704
KJV,Exodus,33,Exodus33:8,PHRASE,he was gone,H935
KJV,Exodus,33,Exodus33:8,PHRASE,into the tabernacle.,H168
KJV,Exodus,33,Exodus33:9,PHRASE,"And it came to pass,",H1961
KJV,Exodus,33,Exodus33:9,WORD,as,H935
KJV,Exodus,33,Exodus33:9,WORD,Moses,H4872
KJV,Exodus,33,Exodus33:9,WORD,entered,H935
KJV,Exodus,33,Exodus33:9,PHRASE,"into the tabernacle,",H168
KJV,Exodus,33,Exodus33:9,PHRASE,the cloudy,H6051
KJV,Exodus,33,Exodus33:9,WORD,pillar,H5982
KJV,Exodus,33,Exodus33:9,WORD,"descended,",H3381
KJV,Exodus,33,Exodus33:9,PHRASE,and stood,H5975
KJV,Exodus,33,Exodus33:9,WORD,[at],
KJV,Exodus,33,Exodus33:9,PHRASE,the door,H6607
KJV,Exodus,33,Exodus33:9,PHRASE,"of the tabernacle,",H168
KJV,Exodus,33,Exodus33:9,WORD,and,H1696
KJV,Exodus,33,Exodus33:9,PHRASE,[the LORD],
KJV,Exodus,33,Exodus33:9,WORD,talked,H1696
KJV,Exodus,33,Exodus33:9,WORD,with,H5973
KJV,Exodus,33,Exodus33:9,WORD,Moses.,H4872
KJV,Exodus,33,Exodus33:10,WORD,And,H7200
KJV,Exodus,33,Exodus33:10,WORD,all,H3605
KJV,Exodus,33,Exodus33:10,PHRASE,the people,H5971
KJV,Exodus,33,Exodus33:10,WORD,saw,H7200
KJV,Exodus,33,Exodus33:10,PHRASE,the cloudy,H6051
KJV,Exodus,33,Exodus33:10,WORD,pillar,H5982
KJV,Exodus,33,Exodus33:10,WORD,stand,H5975
KJV,Exodus,33,Exodus33:10,WORD,[at],
KJV,Exodus,33,Exodus33:10,PHRASE,the tabernacle,H168
KJV,Exodus,33,Exodus33:10,WORD,door:,H6607
KJV,Exodus,33,Exodus33:10,WORD,and,H6965
KJV,Exodus,33,Exodus33:10,WORD,all,H3605
KJV,Exodus,33,Exodus33:10,PHRASE,the people,H5971
KJV,Exodus,33,Exodus33:10,PHRASE,rose up,H6965
KJV,Exodus,33,Exodus33:10,PHRASE,"and worshipped,",H7812
KJV,Exodus,33,Exodus33:10,PHRASE,every man,H376
KJV,Exodus,33,Exodus33:10,WORD,[in],
KJV,Exodus,33,Exodus33:10,PHRASE,his tent,H168
KJV,Exodus,33,Exodus33:10,WORD,door.,H6607
KJV,Exodus,33,Exodus33:11,WORD,And,H1696
KJV,Exodus,33,Exodus33:11,PHRASE,the LORD,H3068
KJV,Exodus,33,Exodus33:11,WORD,spake,H1696
KJV,Exodus,33,Exodus33:11,WORD,unto,H413
KJV,Exodus,33,Exodus33:11,WORD,Moses,H4872
KJV,Exodus,33,Exodus33:11,WORD,face,H6440
KJV,Exodus,33,Exodus33:11,WORD,to,H413
KJV,Exodus,33,Exodus33:11,WORD,"face,",H6440
KJV,Exodus,33,Exodus33:11,WORD,as,H834
KJV,Exodus,33,Exodus33:11,PHRASE,a man,H376
KJV,Exodus,33,Exodus33:11,WORD,speaketh,H1696
KJV,Exodus,33,Exodus33:11,WORD,unto,H413
KJV,Exodus,33,Exodus33:11,PHRASE,his friend.,H7453
KJV,Exodus,33,Exodus33:11,PHRASE,And he turned again,H7725
KJV,Exodus,33,Exodus33:11,WORD,into,H413
KJV,Exodus,33,Exodus33:11,PHRASE,the camp:,H4264
KJV,Exodus,33,Exodus33:11,PHRASE,but his servant,H8334
KJV,Exodus,33,Exodus33:11,WORD,"Joshua,",H3091
KJV,Exodus,33,Exodus33:11,PHRASE,the son,H1121
KJV,Exodus,33,Exodus33:11,PHRASE,"of Nun,",H5126
KJV,Exodus,33,Exodus33:11,PHRASE,"a young man,",H5288
KJV,Exodus,33,Exodus33:11,WORD,departed,H4185
KJV,Exodus,33,Exodus33:11,WORD,not,H3808
KJV,Exodus,33,Exodus33:11,WORD,out,H8432
KJV,Exodus,33,Exodus33:11,PHRASE,of the tabernacle.,H168
KJV,Exodus,33,Exodus33:12,WORD,And,H559
KJV,Exodus,33,Exodus33:12,WORD,Moses,H4872
KJV,Exodus,33,Exodus33:12,WORD,said,H559
KJV,Exodus,33,Exodus33:12,WORD,unto,H413
KJV,Exodus,33,Exodus33:12,PHRASE,"the LORD,",H3068
KJV,Exodus,33,Exodus33:12,WORD,"See,",H7200
KJV,Exodus,33,Exodus33:12,WORD,thou,H859
KJV,Exodus,33,Exodus33:12,WORD,sayest,H559
KJV,Exodus,33,Exodus33:12,PHRASE,"unto me,",H413
KJV,Exodus,33,Exodus33:12,PHRASE,Bring up,H5927
KJV,Exodus,33,Exodus33:12,WORD,this,H2088
KJV,Exodus,33,Exodus33:12,WORD,people:,H5971
KJV,Exodus,33,Exodus33:12,PHRASE,and thou,H859
KJV,Exodus,33,Exodus33:12,WORD,hast,H3045
KJV,Exodus,33,Exodus33:12,WORD,not,H3808
KJV,Exodus,33,Exodus33:12,PHRASE,let me know,H3045
KJV,Exodus,33,Exodus33:12,WORD,whom,H834
KJV,Exodus,33,Exodus33:12,PHRASE,thou wilt send,H7971
KJV,Exodus,33,Exodus33:12,PHRASE,with me.,H5973
KJV,Exodus,33,Exodus33:12,PHRASE,Yet thou,H859
KJV,Exodus,33,Exodus33:12,PHRASE,"hast said,",H559
KJV,Exodus,33,Exodus33:12,PHRASE,I know thee,H3045
KJV,Exodus,33,Exodus33:12,PHRASE,"by name,",H8034
KJV,Exodus,33,Exodus33:12,WORD,and,H1571
KJV,Exodus,33,Exodus33:12,PHRASE,thou hast,H4672
KJV,Exodus,33,Exodus33:12,WORD,also,H1571
KJV,Exodus,33,Exodus33:12,WORD,found,H4672
KJV,Exodus,33,Exodus33:12,WORD,grace,H2580
KJV,Exodus,33,Exodus33:12,PHRASE,in my sight.,H5869
KJV,Exodus,33,Exodus33:13,PHRASE,"Now therefore,",H6258
